LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
JPN,CPI,TOT,AGRWTH,M,1978-02,4.5,
JPN,CPI,TOT,AGRWTH,M,1978-03,4.8,
JPN,CPI,TOT,AGRWTH,M,1978-04,4.2,
JPN,CPI,TOT,AGRWTH,M,1978-05,3.9,
JPN,CPI,TOT,AGRWTH,M,1978-06,3.9,
JPN,CPI,TOT,AGRWTH,M,1978-07,4.6,
JPN,CPI,TOT,AGRWTH,M,1978-08,4.6,
JPN,CPI,TOT,AGRWTH,M,1978-09,4.1,
JPN,CPI,TOT,AGRWTH,M,1978-10,3.7,
JPN,CPI,TOT,AGRWTH,M,1978-11,3.8,
JPN,CPI,TOT,AGRWTH,M,1978-12,3.9,
JPN,CPI,TOT,AGRWTH,M,1979-01,3.6,
JPN,CPI,TOT,AGRWTH,M,1979-02,2.8,
JPN,CPI,TOT,AGRWTH,M,1979-03,2.7,
JPN,CPI,TOT,AGRWTH,M,1979-04,2.9,
JPN,CPI,TOT,AGRWTH,M,1979-05,3.2,
JPN,CPI,TOT,AGRWTH,M,1979-06,3.8,
JPN,CPI,TOT,AGRWTH,M,1979-07,4.3,
JPN,CPI,TOT,AGRWTH,M,1979-08,3.1,
JPN,CPI,TOT,AGRWTH,M,1979-09,3.2,
JPN,CPI,TOT,AGRWTH,M,1979-10,4.2,
JPN,CPI,TOT,AGRWTH,M,1979-11,5.0,
JPN,CPI,TOT,AGRWTH,M,1979-12,5.6,
JPN,CPI,TOT,AGRWTH,M,1980-01,6.4,
JPN,CPI,TOT,AGRWTH,M,1980-02,7.7,
JPN,CPI,TOT,AGRWTH,M,1980-03,7.7,
JPN,CPI,TOT,AGRWTH,M,1980-04,8.1,
JPN,CPI,TOT,AGRWTH,M,1980-05,8.0,
JPN,CPI,TOT,AGRWTH,M,1980-06,8.2,
JPN,CPI,TOT,AGRWTH,M,1980-07,7.5,
JPN,CPI,TOT,AGRWTH,M,1980-08,8.4,
JPN,CPI,TOT,AGRWTH,M,1980-09,8.7,
JPN,CPI,TOT,AGRWTH,M,1980-10,7.5,
JPN,CPI,TOT,AGRWTH,M,1980-11,8.0,
JPN,CPI,TOT,AGRWTH,M,1980-12,6.9,
JPN,CPI,TOT,AGRWTH,M,1981-01,7.2,
JPN,CPI,TOT,AGRWTH,M,1981-02,6.3,
JPN,CPI,TOT,AGRWTH,M,1981-03,6.1,
JPN,CPI,TOT,AGRWTH,M,1981-04,5.0,
JPN,CPI,TOT,AGRWTH,M,1981-05,5.0,
JPN,CPI,TOT,AGRWTH,M,1981-06,4.8,
JPN,CPI,TOT,AGRWTH,M,1981-07,4.4,
JPN,CPI,TOT,AGRWTH,M,1981-08,4.2,
JPN,CPI,TOT,AGRWTH,M,1981-09,4.0,
JPN,CPI,TOT,AGRWTH,M,1981-10,4.2,
JPN,CPI,TOT,AGRWTH,M,1981-11,3.8,
JPN,CPI,TOT,AGRWTH,M,1981-12,4.3,
JPN,CPI,TOT,AGRWTH,M,1982-01,3.3,
JPN,CPI,TOT,AGRWTH,M,1982-02,3.2,
JPN,CPI,TOT,AGRWTH,M,1982-03,3.0,
JPN,CPI,TOT,AGRWTH,M,1982-04,3.0,
JPN,CPI,TOT,AGRWTH,M,1982-05,2.5,
JPN,CPI,TOT,AGRWTH,M,1982-06,2.3,
JPN,CPI,TOT,AGRWTH,M,1982-07,1.9,
JPN,CPI,TOT,AGRWTH,M,1982-08,3.2,
JPN,CPI,TOT,AGRWTH,M,1982-09,3.2,
JPN,CPI,TOT,AGRWTH,M,1982-10,3.1,
JPN,CPI,TOT,AGRWTH,M,1982-11,2.3,
JPN,CPI,TOT,AGRWTH,M,1982-12,2.0,
JPN,CPI,TOT,AGRWTH,M,1983-01,2.1,
JPN,CPI,TOT,AGRWTH,M,1983-02,2.0,
JPN,CPI,TOT,AGRWTH,M,1983-03,2.3,
JPN,CPI,TOT,AGRWTH,M,1983-04,2.1,
JPN,CPI,TOT,AGRWTH,M,1983-05,2.7,
JPN,CPI,TOT,AGRWTH,M,1983-06,2.0,
JPN,CPI,TOT,AGRWTH,M,1983-07,2.3,
JPN,CPI,TOT,AGRWTH,M,1983-08,1.3,
JPN,CPI,TOT,AGRWTH,M,1983-09,0.9,
JPN,CPI,TOT,AGRWTH,M,1983-10,1.5,
JPN,CPI,TOT,AGRWTH,M,1983-11,1.9,
JPN,CPI,TOT,AGRWTH,M,1983-12,1.7,
JPN,CPI,TOT,AGRWTH,M,1984-01,1.9,
JPN,CPI,TOT,AGRWTH,M,1984-02,2.9,
JPN,CPI,TOT,AGRWTH,M,1984-03,2.5,
JPN,CPI,TOT,AGRWTH,M,1984-04,2.3,
JPN,CPI,TOT,AGRWTH,M,1984-05,2.0,
JPN,CPI,TOT,AGRWTH,M,1984-06,1.9,
JPN,CPI,TOT,AGRWTH,M,1984-07,2.5,
JPN,CPI,TOT,AGRWTH,M,1984-08,1.9,
JPN,CPI,TOT,AGRWTH,M,1984-09,2.3,
JPN,CPI,TOT,AGRWTH,M,1984-10,2.2,
JPN,CPI,TOT,AGRWTH,M,1984-11,2.2,
JPN,CPI,TOT,AGRWTH,M,1984-12,2.6,
JPN,CPI,TOT,AGRWTH,M,1985-01,2.9,
JPN,CPI,TOT,AGRWTH,M,1985-02,1.5,
JPN,CPI,TOT,AGRWTH,M,1985-03,1.8,
JPN,CPI,TOT,AGRWTH,M,1985-04,2.0,
JPN,CPI,TOT,AGRWTH,M,1985-05,1.8,
JPN,CPI,TOT,AGRWTH,M,1985-06,2.5,
JPN,CPI,TOT,AGRWTH,M,1985-07,2.4,
JPN,CPI,TOT,AGRWTH,M,1985-08,2.3,
JPN,CPI,TOT,AGRWTH,M,1985-09,1.7,
JPN,CPI,TOT,AGRWTH,M,1985-10,2.3,
JPN,CPI,TOT,AGRWTH,M,1985-11,1.9,
JPN,CPI,TOT,AGRWTH,M,1985-12,1.9,
JPN,CPI,TOT,AGRWTH,M,1986-01,1.5,
JPN,CPI,TOT,AGRWTH,M,1986-02,1.8,
JPN,CPI,TOT,AGRWTH,M,1986-03,1.3,
JPN,CPI,TOT,AGRWTH,M,1986-04,1.0,
JPN,CPI,TOT,AGRWTH,M,1986-05,1.1,
JPN,CPI,TOT,AGRWTH,M,1986-06,0.6,
JPN,CPI,TOT,AGRWTH,M,1986-07,0.1,
JPN,CPI,TOT,AGRWTH,M,1986-08,0.1,
JPN,CPI,TOT,AGRWTH,M,1986-09,0.5,
JPN,CPI,TOT,AGRWTH,M,1986-10,-0.3,
JPN,CPI,TOT,AGRWTH,M,1986-11,0.0,
JPN,CPI,TOT,AGRWTH,M,1986-12,-0.3,
JPN,CPI,TOT,AGRWTH,M,1987-01,-1.1,
JPN,CPI,TOT,AGRWTH,M,1987-02,-1.0,
JPN,CPI,TOT,AGRWTH,M,1987-03,-0.5,
JPN,CPI,TOT,AGRWTH,M,1987-04,0.1,
JPN,CPI,TOT,AGRWTH,M,1987-05,0.0,
JPN,CPI,TOT,AGRWTH,M,1987-06,0.3,
JPN,CPI,TOT,AGRWTH,M,1987-07,0.1,
JPN,CPI,TOT,AGRWTH,M,1987-08,0.4,
JPN,CPI,TOT,AGRWTH,M,1987-09,0.8,
JPN,CPI,TOT,AGRWTH,M,1987-10,0.7,
JPN,CPI,TOT,AGRWTH,M,1987-11,0.7,
JPN,CPI,TOT,AGRWTH,M,1987-12,0.8,
JPN,CPI,TOT,AGRWTH,M,1988-01,0.9,
JPN,CPI,TOT,AGRWTH,M,1988-02,0.7,
JPN,CPI,TOT,AGRWTH,M,1988-03,0.7,
JPN,CPI,TOT,AGRWTH,M,1988-04,0.3,
JPN,CPI,TOT,AGRWTH,M,1988-05,0.2,
JPN,CPI,TOT,AGRWTH,M,1988-06,0.2,
JPN,CPI,TOT,AGRWTH,M,1988-07,0.5,
JPN,CPI,TOT,AGRWTH,M,1988-08,0.7,
JPN,CPI,TOT,AGRWTH,M,1988-09,0.6,
JPN,CPI,TOT,AGRWTH,M,1988-10,1.1,
JPN,CPI,TOT,AGRWTH,M,1988-11,1.2,
JPN,CPI,TOT,AGRWTH,M,1988-12,1.0,
JPN,CPI,TOT,AGRWTH,M,1989-01,1.1,
JPN,CPI,TOT,AGRWTH,M,1989-02,1.0,
JPN,CPI,TOT,AGRWTH,M,1989-03,1.1,
JPN,CPI,TOT,AGRWTH,M,1989-04,2.4,
JPN,CPI,TOT,AGRWTH,M,1989-05,2.9,
JPN,CPI,TOT,AGRWTH,M,1989-06,3.0,
JPN,CPI,TOT,AGRWTH,M,1989-07,3.0,
JPN,CPI,TOT,AGRWTH,M,1989-08,2.6,
JPN,CPI,TOT,AGRWTH,M,1989-09,2.6,
JPN,CPI,TOT,AGRWTH,M,1989-10,2.9,
JPN,CPI,TOT,AGRWTH,M,1989-11,2.3,
JPN,CPI,TOT,AGRWTH,M,1989-12,2.6,
JPN,CPI,TOT,AGRWTH,M,1990-01,3.0,
JPN,CPI,TOT,AGRWTH,M,1990-02,3.6,
JPN,CPI,TOT,AGRWTH,M,1990-03,3.5,
JPN,CPI,TOT,AGRWTH,M,1990-04,2.5,
JPN,CPI,TOT,AGRWTH,M,1990-05,2.7,
JPN,CPI,TOT,AGRWTH,M,1990-06,2.2,
JPN,CPI,TOT,AGRWTH,M,1990-07,2.3,
JPN,CPI,TOT,AGRWTH,M,1990-08,2.9,
JPN,CPI,TOT,AGRWTH,M,1990-09,3.0,
JPN,CPI,TOT,AGRWTH,M,1990-10,3.5,
JPN,CPI,TOT,AGRWTH,M,1990-11,4.2,
JPN,CPI,TOT,AGRWTH,M,1990-12,3.8,
JPN,CPI,TOT,AGRWTH,M,1991-01,4.0,
JPN,CPI,TOT,AGRWTH,M,1991-02,3.6,
JPN,CPI,TOT,AGRWTH,M,1991-03,3.6,
JPN,CPI,TOT,AGRWTH,M,1991-04,3.4,
JPN,CPI,TOT,AGRWTH,M,1991-05,3.4,
JPN,CPI,TOT,AGRWTH,M,1991-06,3.4,
JPN,CPI,TOT,AGRWTH,M,1991-07,3.5,
JPN,CPI,TOT,AGRWTH,M,1991-08,3.3,
JPN,CPI,TOT,AGRWTH,M,1991-09,2.7,
JPN,CPI,TOT,AGRWTH,M,1991-10,2.7,
JPN,CPI,TOT,AGRWTH,M,1991-11,3.1,
JPN,CPI,TOT,AGRWTH,M,1991-12,2.7,
JPN,CPI,TOT,AGRWTH,M,1992-01,1.8,
JPN,CPI,TOT,AGRWTH,M,1992-02,2.0,
JPN,CPI,TOT,AGRWTH,M,1992-03,2.0,
JPN,CPI,TOT,AGRWTH,M,1992-04,2.4,
JPN,CPI,TOT,AGRWTH,M,1992-05,2.0,
JPN,CPI,TOT,AGRWTH,M,1992-06,2.3,
JPN,CPI,TOT,AGRWTH,M,1992-07,1.7,
JPN,CPI,TOT,AGRWTH,M,1992-08,1.7,
JPN,CPI,TOT,AGRWTH,M,1992-09,2.0,
JPN,CPI,TOT,AGRWTH,M,1992-10,1.1,
JPN,CPI,TOT,AGRWTH,M,1992-11,0.7,
JPN,CPI,TOT,AGRWTH,M,1992-12,1.2,
JPN,CPI,TOT,AGRWTH,M,1993-01,1.3,
JPN,CPI,TOT,AGRWTH,M,1993-02,1.4,
JPN,CPI,TOT,AGRWTH,M,1993-03,1.2,
JPN,CPI,TOT,AGRWTH,M,1993-04,0.9,
JPN,CPI,TOT,AGRWTH,M,1993-05,0.9,
JPN,CPI,TOT,AGRWTH,M,1993-06,0.9,
JPN,CPI,TOT,AGRWTH,M,1993-07,1.9,
JPN,CPI,TOT,AGRWTH,M,1993-08,1.9,
JPN,CPI,TOT,AGRWTH,M,1993-09,1.5,
JPN,CPI,TOT,AGRWTH,M,1993-10,1.3,
JPN,CPI,TOT,AGRWTH,M,1993-11,0.9,
JPN,CPI,TOT,AGRWTH,M,1993-12,1.0,
JPN,CPI,TOT,AGRWTH,M,1994-01,1.2,
JPN,CPI,TOT,AGRWTH,M,1994-02,1.1,
JPN,CPI,TOT,AGRWTH,M,1994-03,1.3,
JPN,CPI,TOT,AGRWTH,M,1994-04,0.8,
JPN,CPI,TOT,AGRWTH,M,1994-05,0.8,
JPN,CPI,TOT,AGRWTH,M,1994-06,0.6,
JPN,CPI,TOT,AGRWTH,M,1994-07,-0.2,
JPN,CPI,TOT,AGRWTH,M,1994-08,0.0,
JPN,CPI,TOT,AGRWTH,M,1994-09,0.2,
JPN,CPI,TOT,AGRWTH,M,1994-10,0.7,
JPN,CPI,TOT,AGRWTH,M,1994-11,1.0,
JPN,CPI,TOT,AGRWTH,M,1994-12,0.7,
JPN,CPI,TOT,AGRWTH,M,1995-01,0.6,
JPN,CPI,TOT,AGRWTH,M,1995-02,0.2,
JPN,CPI,TOT,AGRWTH,M,1995-03,-0.4,
JPN,CPI,TOT,AGRWTH,M,1995-04,-0.2,
JPN,CPI,TOT,AGRWTH,M,1995-05,0.0,
JPN,CPI,TOT,AGRWTH,M,1995-06,0.3,
JPN,CPI,TOT,AGRWTH,M,1995-07,0.1,
JPN,CPI,TOT,AGRWTH,M,1995-08,-0.2,
JPN,CPI,TOT,AGRWTH,M,1995-09,0.2,
JPN,CPI,TOT,AGRWTH,M,1995-10,-0.6,
JPN,CPI,TOT,AGRWTH,M,1995-11,-0.7,
JPN,CPI,TOT,AGRWTH,M,1995-12,-0.3,
JPN,CPI,TOT,AGRWTH,M,1996-01,-0.5,
JPN,CPI,TOT,AGRWTH,M,1996-02,-0.4,
JPN,CPI,TOT,AGRWTH,M,1996-03,-0.1,
JPN,CPI,TOT,AGRWTH,M,1996-04,0.2,
JPN,CPI,TOT,AGRWTH,M,1996-05,0.2,
JPN,CPI,TOT,AGRWTH,M,1996-06,0.0,
JPN,CPI,TOT,AGRWTH,M,1996-07,0.4,
JPN,CPI,TOT,AGRWTH,M,1996-08,0.2,
JPN,CPI,TOT,AGRWTH,M,1996-09,0.0,
JPN,CPI,TOT,AGRWTH,M,1996-10,0.5,
JPN,CPI,TOT,AGRWTH,M,1996-11,0.5,
JPN,CPI,TOT,AGRWTH,M,1996-12,0.6,
JPN,CPI,TOT,AGRWTH,M,1997-01,0.6,
JPN,CPI,TOT,AGRWTH,M,1997-02,0.6,
JPN,CPI,TOT,AGRWTH,M,1997-03,0.5,
JPN,CPI,TOT,AGRWTH,M,1997-04,1.9,
JPN,CPI,TOT,AGRWTH,M,1997-05,1.9,
JPN,CPI,TOT,AGRWTH,M,1997-06,2.2,
JPN,CPI,TOT,AGRWTH,M,1997-07,1.9,
JPN,CPI,TOT,AGRWTH,M,1997-08,2.1,
JPN,CPI,TOT,AGRWTH,M,1997-09,2.4,
JPN,CPI,TOT,AGRWTH,M,1997-10,2.5,
JPN,CPI,TOT,AGRWTH,M,1997-11,2.1,
JPN,CPI,TOT,AGRWTH,M,1997-12,1.8,
JPN,CPI,TOT,AGRWTH,M,1998-01,1.8,
JPN,CPI,TOT,AGRWTH,M,1998-02,1.9,
JPN,CPI,TOT,AGRWTH,M,1998-03,2.2,
JPN,CPI,TOT,AGRWTH,M,1998-04,0.4,
JPN,CPI,TOT,AGRWTH,M,1998-05,0.5,
JPN,CPI,TOT,AGRWTH,M,1998-06,0.1,
JPN,CPI,TOT,AGRWTH,M,1998-07,-0.1,
JPN,CPI,TOT,AGRWTH,M,1998-08,-0.3,
JPN,CPI,TOT,AGRWTH,M,1998-09,-0.2,
JPN,CPI,TOT,AGRWTH,M,1998-10,0.2,
JPN,CPI,TOT,AGRWTH,M,1998-11,0.8,
JPN,CPI,TOT,AGRWTH,M,1998-12,0.6,
JPN,CPI,TOT,AGRWTH,M,1999-01,0.2,
JPN,CPI,TOT,AGRWTH,M,1999-02,-0.1,
JPN,CPI,TOT,AGRWTH,M,1999-03,-0.4,
JPN,CPI,TOT,AGRWTH,M,1999-04,-0.1,
JPN,CPI,TOT,AGRWTH,M,1999-05,-0.4,
JPN,CPI,TOT,AGRWTH,M,1999-06,-0.3,
JPN,CPI,TOT,AGRWTH,M,1999-07,-0.1,
JPN,CPI,TOT,AGRWTH,M,1999-08,0.3,
JPN,CPI,TOT,AGRWTH,M,1999-09,-0.2,
JPN,CPI,TOT,AGRWTH,M,1999-10,-0.7,
JPN,CPI,TOT,AGRWTH,M,1999-11,-1.2,
JPN,CPI,TOT,AGRWTH,M,1999-12,-1.1,
JPN,CPI,TOT,AGRWTH,M,2000-01,-0.9,
JPN,CPI,TOT,AGRWTH,M,2000-02,-0.6,
JPN,CPI,TOT,AGRWTH,M,2000-03,-0.5,
JPN,CPI,TOT,AGRWTH,M,2000-04,-0.8,
JPN,CPI,TOT,AGRWTH,M,2000-05,-0.7,
JPN,CPI,TOT,AGRWTH,M,2000-06,-0.7,
JPN,CPI,TOT,AGRWTH,M,2000-07,-0.5,
JPN,CPI,TOT,AGRWTH,M,2000-08,-0.8,
JPN,CPI,TOT,AGRWTH,M,2000-09,-0.8,
JPN,CPI,TOT,AGRWTH,M,2000-10,-0.9,
JPN,CPI,TOT,AGRWTH,M,2000-11,-0.5,
JPN,CPI,TOT,AGRWTH,M,2000-12,-0.2,
JPN,CPI,TOT,AGRWTH,M,2001-01,-0.3,
JPN,CPI,TOT,AGRWTH,M,2001-02,-0.3,
JPN,CPI,TOT,AGRWTH,M,2001-03,-0.7,
JPN,CPI,TOT,AGRWTH,M,2001-04,-0.7,
JPN,CPI,TOT,AGRWTH,M,2001-05,-0.7,
JPN,CPI,TOT,AGRWTH,M,2001-06,-0.8,
JPN,CPI,TOT,AGRWTH,M,2001-07,-0.8,
JPN,CPI,TOT,AGRWTH,M,2001-08,-0.7,
JPN,CPI,TOT,AGRWTH,M,2001-09,-0.8,
JPN,CPI,TOT,AGRWTH,M,2001-10,-0.8,
JPN,CPI,TOT,AGRWTH,M,2001-11,-1.0,
JPN,CPI,TOT,AGRWTH,M,2001-12,-1.2,
JPN,CPI,TOT,AGRWTH,M,2002-01,-1.4,
JPN,CPI,TOT,AGRWTH,M,2002-02,-1.6,
JPN,CPI,TOT,AGRWTH,M,2002-03,-1.2,
JPN,CPI,TOT,AGRWTH,M,2002-04,-1.1,
JPN,CPI,TOT,AGRWTH,M,2002-05,-0.9,
JPN,CPI,TOT,AGRWTH,M,2002-06,-0.7,
JPN,CPI,TOT,AGRWTH,M,2002-07,-0.8,
JPN,CPI,TOT,AGRWTH,M,2002-08,-0.9,
JPN,CPI,TOT,AGRWTH,M,2002-09,-0.7,
JPN,CPI,TOT,AGRWTH,M,2002-10,-0.9,
JPN,CPI,TOT,AGRWTH,M,2002-11,-0.4,
JPN,CPI,TOT,AGRWTH,M,2002-12,-0.3,
JPN,CPI,TOT,AGRWTH,M,2003-01,-0.4,
JPN,CPI,TOT,AGRWTH,M,2003-02,-0.2,
JPN,CPI,TOT,AGRWTH,M,2003-03,-0.1,
JPN,CPI,TOT,AGRWTH,M,2003-04,-0.1,
JPN,CPI,TOT,AGRWTH,M,2003-05,-0.2,
JPN,CPI,TOT,AGRWTH,M,2003-06,-0.4,
JPN,CPI,TOT,AGRWTH,M,2003-07,-0.2,
JPN,CPI,TOT,AGRWTH,M,2003-08,-0.3,
JPN,CPI,TOT,AGRWTH,M,2003-09,-0.2,
JPN,CPI,TOT,AGRWTH,M,2003-10,0.0,
JPN,CPI,TOT,AGRWTH,M,2003-11,-0.5,
JPN,CPI,TOT,AGRWTH,M,2003-12,-0.4,
JPN,CPI,TOT,AGRWTH,M,2004-01,-0.3,
JPN,CPI,TOT,AGRWTH,M,2004-02,0.0,
JPN,CPI,TOT,AGRWTH,M,2004-03,-0.1,
JPN,CPI,TOT,AGRWTH,M,2004-04,-0.4,
JPN,CPI,TOT,AGRWTH,M,2004-05,-0.5,
JPN,CPI,TOT,AGRWTH,M,2004-06,0.0,
JPN,CPI,TOT,AGRWTH,M,2004-07,-0.1,
JPN,CPI,TOT,AGRWTH,M,2004-08,-0.2,
JPN,CPI,TOT,AGRWTH,M,2004-09,0.0,
JPN,CPI,TOT,AGRWTH,M,2004-10,0.5,
JPN,CPI,TOT,AGRWTH,M,2004-11,0.8,
JPN,CPI,TOT,AGRWTH,M,2004-12,0.2,
JPN,CPI,TOT,AGRWTH,M,2005-01,-0.1,
JPN,CPI,TOT,AGRWTH,M,2005-02,-0.3,
JPN,CPI,TOT,AGRWTH,M,2005-03,-0.2,
JPN,CPI,TOT,AGRWTH,M,2005-04,0.0,
JPN,CPI,TOT,AGRWTH,M,2005-05,0.2,
JPN,CPI,TOT,AGRWTH,M,2005-06,-0.5,
JPN,CPI,TOT,AGRWTH,M,2005-07,-0.3,
JPN,CPI,TOT,AGRWTH,M,2005-08,-0.3,
JPN,CPI,TOT,AGRWTH,M,2005-09,-0.3,
JPN,CPI,TOT,AGRWTH,M,2005-10,-0.7,
JPN,CPI,TOT,AGRWTH,M,2005-11,-0.8,
JPN,CPI,TOT,AGRWTH,M,2005-12,-0.1,
JPN,CPI,TOT,AGRWTH,M,2006-01,-0.1,
JPN,CPI,TOT,AGRWTH,M,2006-02,-0.1,
JPN,CPI,TOT,AGRWTH,M,2006-03,-0.2,
JPN,CPI,TOT,AGRWTH,M,2006-04,-0.1,
JPN,CPI,TOT,AGRWTH,M,2006-05,0.1,
JPN,CPI,TOT,AGRWTH,M,2006-06,0.5,
JPN,CPI,TOT,AGRWTH,M,2006-07,0.3,
JPN,CPI,TOT,AGRWTH,M,2006-08,0.9,
JPN,CPI,TOT,AGRWTH,M,2006-09,0.6,
JPN,CPI,TOT,AGRWTH,M,2006-10,0.4,
JPN,CPI,TOT,AGRWTH,M,2006-11,0.3,
JPN,CPI,TOT,AGRWTH,M,2006-12,0.3,
JPN,CPI,TOT,AGRWTH,M,2007-01,0.0,
JPN,CPI,TOT,AGRWTH,M,2007-02,-0.2,
JPN,CPI,TOT,AGRWTH,M,2007-03,-0.1,
JPN,CPI,TOT,AGRWTH,M,2007-04,0.0,
JPN,CPI,TOT,AGRWTH,M,2007-05,0.0,
JPN,CPI,TOT,AGRWTH,M,2007-06,-0.2,
JPN,CPI,TOT,AGRWTH,M,2007-07,0.0,
JPN,CPI,TOT,AGRWTH,M,2007-08,-0.2,
JPN,CPI,TOT,AGRWTH,M,2007-09,-0.2,
JPN,CPI,TOT,AGRWTH,M,2007-10,0.3,
JPN,CPI,TOT,AGRWTH,M,2007-11,0.6,
JPN,CPI,TOT,AGRWTH,M,2007-12,0.7,
JPN,CPI,TOT,AGRWTH,M,2008-01,0.7,
JPN,CPI,TOT,AGRWTH,M,2008-02,1.0,
JPN,CPI,TOT,AGRWTH,M,2008-03,1.2,
JPN,CPI,TOT,AGRWTH,M,2008-04,0.8,
JPN,CPI,TOT,AGRWTH,M,2008-05,1.3,
JPN,CPI,TOT,AGRWTH,M,2008-06,2.0,
JPN,CPI,TOT,AGRWTH,M,2008-07,2.3,
JPN,CPI,TOT,AGRWTH,M,2008-08,2.1,
JPN,CPI,TOT,AGRWTH,M,2008-09,2.1,
JPN,CPI,TOT,AGRWTH,M,2008-10,1.7,
JPN,CPI,TOT,AGRWTH,M,2008-11,1.0,
JPN,CPI,TOT,AGRWTH,M,2008-12,0.4,
JPN,CPI,TOT,AGRWTH,M,2009-01,0.0,
JPN,CPI,TOT,AGRWTH,M,2009-02,-0.1,
JPN,CPI,TOT,AGRWTH,M,2009-03,-0.3,
JPN,CPI,TOT,AGRWTH,M,2009-04,-0.1,
JPN,CPI,TOT,AGRWTH,M,2009-05,-1.1,
JPN,CPI,TOT,AGRWTH,M,2009-06,-1.8,
JPN,CPI,TOT,AGRWTH,M,2009-07,-2.2,
JPN,CPI,TOT,AGRWTH,M,2009-08,-2.2,
JPN,CPI,TOT,AGRWTH,M,2009-09,-2.2,
JPN,CPI,TOT,AGRWTH,M,2009-10,-2.5,
JPN,CPI,TOT,AGRWTH,M,2009-11,-1.9,
JPN,CPI,TOT,AGRWTH,M,2009-12,-1.7,
JPN,CPI,TOT,AGRWTH,M,2010-01,-1.3,
JPN,CPI,TOT,AGRWTH,M,2010-02,-1.1,
JPN,CPI,TOT,AGRWTH,M,2010-03,-1.1,
JPN,CPI,TOT,AGRWTH,M,2010-04,-1.2,
JPN,CPI,TOT,AGRWTH,M,2010-05,-0.9,
JPN,CPI,TOT,AGRWTH,M,2010-06,-0.7,
JPN,CPI,TOT,AGRWTH,M,2010-07,-0.9,
JPN,CPI,TOT,AGRWTH,M,2010-08,-0.9,
JPN,CPI,TOT,AGRWTH,M,2010-09,-0.6,
JPN,CPI,TOT,AGRWTH,M,2010-10,0.2,
JPN,CPI,TOT,AGRWTH,M,2010-11,0.1,
JPN,CPI,TOT,AGRWTH,M,2010-12,0.0,
JPN,CPI,TOT,AGRWTH,M,2011-01,-0.6,
JPN,CPI,TOT,AGRWTH,M,2011-02,-0.5,
JPN,CPI,TOT,AGRWTH,M,2011-03,-0.5,
JPN,CPI,TOT,AGRWTH,M,2011-04,-0.4,
JPN,CPI,TOT,AGRWTH,M,2011-05,-0.4,
JPN,CPI,TOT,AGRWTH,M,2011-06,-0.4,
JPN,CPI,TOT,AGRWTH,M,2011-07,0.2,
JPN,CPI,TOT,AGRWTH,M,2011-08,0.2,
JPN,CPI,TOT,AGRWTH,M,2011-09,0.0,
JPN,CPI,TOT,AGRWTH,M,2011-10,-0.2,
JPN,CPI,TOT,AGRWTH,M,2011-11,-0.5,
JPN,CPI,TOT,AGRWTH,M,2011-12,-0.2,
JPN,CPI,TOT,AGRWTH,M,2012-01,0.1,
JPN,CPI,TOT,AGRWTH,M,2012-02,0.3,
JPN,CPI,TOT,AGRWTH,M,2012-03,0.5,
JPN,CPI,TOT,AGRWTH,M,2012-04,0.4,
JPN,CPI,TOT,AGRWTH,M,2012-05,0.2,
JPN,CPI,TOT,AGRWTH,M,2012-06,-0.2,
JPN,CPI,TOT,AGRWTH,M,2012-07,-0.4,
JPN,CPI,TOT,AGRWTH,M,2012-08,-0.4,
JPN,CPI,TOT,AGRWTH,M,2012-09,-0.3,
JPN,CPI,TOT,AGRWTH,M,2012-10,-0.4,
JPN,CPI,TOT,AGRWTH,M,2012-11,-0.2,
JPN,CPI,TOT,AGRWTH,M,2012-12,-0.1,
JPN,CPI,TOT,AGRWTH,M,2013-01,-0.3,
JPN,CPI,TOT,AGRWTH,M,2013-02,-0.7,
JPN,CPI,TOT,AGRWTH,M,2013-03,-0.9,
JPN,CPI,TOT,AGRWTH,M,2013-04,-0.7,
JPN,CPI,TOT,AGRWTH,M,2013-05,-0.3,
JPN,CPI,TOT,AGRWTH,M,2013-06,0.2,
JPN,CPI,TOT,AGRWTH,M,2013-07,0.7,
JPN,CPI,TOT,AGRWTH,M,2013-08,0.9,
JPN,CPI,TOT,AGRWTH,M,2013-09,1.1,
JPN,CPI,TOT,AGRWTH,M,2013-10,1.1,
JPN,CPI,TOT,AGRWTH,M,2013-11,1.5,
JPN,CPI,TOT,AGRWTH,M,2013-12,1.6,
JPN,CPI,TOT,AGRWTH,M,2014-01,1.4,
JPN,CPI,TOT,AGRWTH,M,2014-02,1.5,
JPN,CPI,TOT,AGRWTH,M,2014-03,1.6,
JPN,CPI,TOT,AGRWTH,M,2014-04,3.4,
JPN,CPI,TOT,AGRWTH,M,2014-05,3.7,
JPN,CPI,TOT,AGRWTH,M,2014-06,3.6,
JPN,CPI,TOT,AGRWTH,M,2014-07,3.4,
JPN,CPI,TOT,AGRWTH,M,2014-08,3.3,
JPN,CPI,TOT,AGRWTH,M,2014-09,3.2,
JPN,CPI,TOT,AGRWTH,M,2014-10,2.9,
JPN,CPI,TOT,AGRWTH,M,2014-11,2.4,
JPN,CPI,TOT,AGRWTH,M,2014-12,2.4,
JPN,CPI,TOT,AGRWTH,M,2015-01,2.4,
JPN,CPI,TOT,AGRWTH,M,2015-02,2.2,
