description,type,name,year,region_s,price
INDIGESTION TABLETS 16-24 PACK,Food,Indigestion tablets,2008.0,London,1.89
INDIGESTION TABLETS 16-24 PACK,Food,Indigestion tablets,2008.0,South East,1.89
INDIGESTION TABLETS 16-24 PACK,Food,Indigestion tablets,2008.0,South West,1.89
INDIGESTION TABLETS 16-24 PACK,Food,Indigestion tablets,2008.0,East Anglia,1.89
INDIGESTION TABLETS 16-24 PACK,Food,Indigestion tablets,2008.0,East Midlands,1.89
INDIGESTION TABLETS 16-24 PACK,Food,Indigestion tablets,2008.0,West Midlands,1.89
INDIGESTION TABLETS 16-24 PACK,Food,Indigestion tablets,2008.0,Yorkshire & Humber,1.89
INDIGESTION TABLETS 16-24 PACK,Food,Indigestion tablets,2008.0,North West,1.89
INDIGESTION TABLETS 16-24 PACK,Food,Indigestion tablets,2008.0,North,1.89
INDIGESTION TABLETS 16-24 PACK,Food,Indigestion tablets,2008.0,Wales,1.89
INDIGESTION TABLETS 16-24 PACK,Food,Indigestion tablets,2008.0,Scotland,1.89
INDIGESTION TABLETS 16-24 PACK,Food,Indigestion tablets,2008.0,Northern Ireland,1.89
HOME KILLED LAMB-SHOULDER KG,Meat,Lamb shoulder,2008.0,London,5.1300001
HOME KILLED LAMB-SHOULDER KG,Meat,Lamb shoulder,2008.0,South East,4.9899998
HOME KILLED LAMB-SHOULDER KG,Meat,Lamb shoulder,2008.0,South West,4.8499999
HOME KILLED LAMB-SHOULDER KG,Meat,Lamb shoulder,2008.0,East Anglia,4.9650002
HOME KILLED LAMB-SHOULDER KG,Meat,Lamb shoulder,2008.0,East Midlands,4.98
HOME KILLED LAMB-SHOULDER KG,Meat,Lamb shoulder,2008.0,West Midlands,4.98
HOME KILLED LAMB-SHOULDER KG,Meat,Lamb shoulder,2008.0,Yorkshire & Humber,4.9899998
HOME KILLED LAMB-SHOULDER KG,Meat,Lamb shoulder,2008.0,North West,4.8499999
HOME KILLED LAMB-SHOULDER KG,Meat,Lamb shoulder,2008.0,North,4.3899999
HOME KILLED LAMB-SHOULDER KG,Meat,Lamb shoulder,2008.0,Wales,4.3899999
HOME KILLED LAMB-SHOULDER KG,Meat,Lamb shoulder,2008.0,Scotland,4.98
HOME KILLED LAMB-SHOULDER KG,Meat,Lamb shoulder,2008.0,Northern Ireland,5.9299998
CONSTRUCTION TOY: SPEC KIT NO,Gifts for Kids,Meccano,2008.0,London,8.9899998
CONSTRUCTION TOY: SPEC KIT NO,Gifts for Kids,Meccano,2008.0,South East,8.9899998
CONSTRUCTION TOY: SPEC KIT NO,Gifts for Kids,Meccano,2008.0,South West,12.0
CONSTRUCTION TOY: SPEC KIT NO,Gifts for Kids,Meccano,2008.0,East Anglia,19.99
CONSTRUCTION TOY: SPEC KIT NO,Gifts for Kids,Meccano,2008.0,East Midlands,7.9899998
CONSTRUCTION TOY: SPEC KIT NO,Gifts for Kids,Meccano,2008.0,West Midlands,14.835
CONSTRUCTION TOY: SPEC KIT NO,Gifts for Kids,Meccano,2008.0,Yorkshire & Humber,19.99
CONSTRUCTION TOY: SPEC KIT NO,Gifts for Kids,Meccano,2008.0,North West,9.7399998
CONSTRUCTION TOY: SPEC KIT NO,Gifts for Kids,Meccano,2008.0,North,9.9899998
CONSTRUCTION TOY: SPEC KIT NO,Gifts for Kids,Meccano,2008.0,Wales,19.99
CONSTRUCTION TOY: SPEC KIT NO,Gifts for Kids,Meccano,2008.0,Scotland,8.9899998
CONSTRUCTION TOY: SPEC KIT NO,Gifts for Kids,Meccano,2008.0,Northern Ireland,16.24
POTATOES-NEW-LOOSE-PER KG,Vegetables,New potatoes,2008.0,London,1.28
POTATOES-NEW-LOOSE-PER KG,Vegetables,New potatoes,2008.0,South East,1.28
POTATOES-NEW-LOOSE-PER KG,Vegetables,New potatoes,2008.0,South West,1.28
POTATOES-NEW-LOOSE-PER KG,Vegetables,New potatoes,2008.0,East Anglia,1.28
POTATOES-NEW-LOOSE-PER KG,Vegetables,New potatoes,2008.0,East Midlands,1.28
POTATOES-NEW-LOOSE-PER KG,Vegetables,New potatoes,2008.0,West Midlands,1.21
POTATOES-NEW-LOOSE-PER KG,Vegetables,New potatoes,2008.0,Yorkshire & Humber,1.21
POTATOES-NEW-LOOSE-PER KG,Vegetables,New potatoes,2008.0,North West,1.265
POTATOES-NEW-LOOSE-PER KG,Vegetables,New potatoes,2008.0,North,1.28
POTATOES-NEW-LOOSE-PER KG,Vegetables,New potatoes,2008.0,Wales,1.28
POTATOES-NEW-LOOSE-PER KG,Vegetables,New potatoes,2008.0,Scotland,1.145
POTATOES-NEW-LOOSE-PER KG,Vegetables,New potatoes,2008.0,Northern Ireland,1.21
HOME KILLED PORK-LOIN CHOPS KG,Meat,Pork chops,2008.0,London,5.9899998
HOME KILLED PORK-LOIN CHOPS KG,Meat,Pork chops,2008.0,South East,5.79
HOME KILLED PORK-LOIN CHOPS KG,Meat,Pork chops,2008.0,South West,5.4899998
HOME KILLED PORK-LOIN CHOPS KG,Meat,Pork chops,2008.0,East Anglia,5.4899998
HOME KILLED PORK-LOIN CHOPS KG,Meat,Pork chops,2008.0,East Midlands,6.0900002
HOME KILLED PORK-LOIN CHOPS KG,Meat,Pork chops,2008.0,West Midlands,5.4899998
HOME KILLED PORK-LOIN CHOPS KG,Meat,Pork chops,2008.0,Yorkshire & Humber,5.4899998
HOME KILLED PORK-LOIN CHOPS KG,Meat,Pork chops,2008.0,North West,5.4699998
HOME KILLED PORK-LOIN CHOPS KG,Meat,Pork chops,2008.0,North,5.5300002
HOME KILLED PORK-LOIN CHOPS KG,Meat,Pork chops,2008.0,Wales,5.9899998
HOME KILLED PORK-LOIN CHOPS KG,Meat,Pork chops,2008.0,Scotland,6.02
HOME KILLED PORK-LOIN CHOPS KG,Meat,Pork chops,2008.0,Northern Ireland,5.79
POTATOES- OLD WHITE PER KG,Vegetables,Potatoes,2008.0,London,0.69999999
POTATOES- OLD WHITE PER KG,Vegetables,Potatoes,2008.0,South East,0.79000002
POTATOES- OLD WHITE PER KG,Vegetables,Potatoes,2008.0,South West,0.56999999
POTATOES- OLD WHITE PER KG,Vegetables,Potatoes,2008.0,East Anglia,0.66000003
POTATOES- OLD WHITE PER KG,Vegetables,Potatoes,2008.0,East Midlands,0.58999997
POTATOES- OLD WHITE PER KG,Vegetables,Potatoes,2008.0,West Midlands,0.54000002
POTATOES- OLD WHITE PER KG,Vegetables,Potatoes,2008.0,Yorkshire & Humber,0.55000001
POTATOES- OLD WHITE PER KG,Vegetables,Potatoes,2008.0,North West,0.63999999
POTATOES- OLD WHITE PER KG,Vegetables,Potatoes,2008.0,North,0.56999999
POTATOES- OLD WHITE PER KG,Vegetables,Potatoes,2008.0,Wales,0.65499997
POTATOES- OLD WHITE PER KG,Vegetables,Potatoes,2008.0,Scotland,0.60000002
POTATOES- OLD WHITE PER KG,Vegetables,Potatoes,2008.0,Northern Ireland,0.66000003
FORTIFIED WINE  (70-75CL),Drink,Sherry,2008.0,London,7.4899998
FORTIFIED WINE  (70-75CL),Drink,Sherry,2008.0,South East,6.9899998
FORTIFIED WINE  (70-75CL),Drink,Sherry,2008.0,South West,6.54
FORTIFIED WINE  (70-75CL),Drink,Sherry,2008.0,East Anglia,6.79
FORTIFIED WINE  (70-75CL),Drink,Sherry,2008.0,East Midlands,6.79
FORTIFIED WINE  (70-75CL),Drink,Sherry,2008.0,West Midlands,5.6300001
FORTIFIED WINE  (70-75CL),Drink,Sherry,2008.0,Yorkshire & Humber,5.9899998
FORTIFIED WINE  (70-75CL),Drink,Sherry,2008.0,North West,6.79
FORTIFIED WINE  (70-75CL),Drink,Sherry,2008.0,North,5.9549999
FORTIFIED WINE  (70-75CL),Drink,Sherry,2008.0,Wales,5.9899998
FORTIFIED WINE  (70-75CL),Drink,Sherry,2008.0,Scotland,6.9899998
FORTIFIED WINE  (70-75CL),Drink,Sherry,2008.0,Northern Ireland,4.2799997
DRAUGHT STOUT PER PINT,Drink,Stout,2008.0,London,2.95
DRAUGHT STOUT PER PINT,Drink,Stout,2008.0,South East,3.0999999
DRAUGHT STOUT PER PINT,Drink,Stout,2008.0,South West,2.95
DRAUGHT STOUT PER PINT,Drink,Stout,2008.0,East Anglia,3.0
DRAUGHT STOUT PER PINT,Drink,Stout,2008.0,East Midlands,2.8
DRAUGHT STOUT PER PINT,Drink,Stout,2008.0,West Midlands,2.75
DRAUGHT STOUT PER PINT,Drink,Stout,2008.0,Yorkshire & Humber,2.8
DRAUGHT STOUT PER PINT,Drink,Stout,2008.0,North West,2.7
DRAUGHT STOUT PER PINT,Drink,Stout,2008.0,North,2.7
DRAUGHT STOUT PER PINT,Drink,Stout,2008.0,Wales,2.7
DRAUGHT STOUT PER PINT,Drink,Stout,2008.0,Scotland,2.5799999
DRAUGHT STOUT PER PINT,Drink,Stout,2008.0,Northern Ireland,2.6500001
"MODEL RD VEHICLE, EG MATCHBOX",Gifts for Kids,Toy car,2008.0,London,1.09
"MODEL RD VEHICLE, EG MATCHBOX",Gifts for Kids,Toy car,2008.0,South East,1.09
"MODEL RD VEHICLE, EG MATCHBOX",Gifts for Kids,Toy car,2008.0,South West,0.99000001
"MODEL RD VEHICLE, EG MATCHBOX",Gifts for Kids,Toy car,2008.0,East Anglia,0.99000001
"MODEL RD VEHICLE, EG MATCHBOX",Gifts for Kids,Toy car,2008.0,East Midlands,0.99000001
"MODEL RD VEHICLE, EG MATCHBOX",Gifts for Kids,Toy car,2008.0,West Midlands,0.99000001
"MODEL RD VEHICLE, EG MATCHBOX",Gifts for Kids,Toy car,2008.0,Yorkshire & Humber,0.99000001
"MODEL RD VEHICLE, EG MATCHBOX",Gifts for Kids,Toy car,2008.0,North West,0.99000001
"MODEL RD VEHICLE, EG MATCHBOX",Gifts for Kids,Toy car,2008.0,North,0.99000001
"MODEL RD VEHICLE, EG MATCHBOX",Gifts for Kids,Toy car,2008.0,Wales,1.04
"MODEL RD VEHICLE, EG MATCHBOX",Gifts for Kids,Toy car,2008.0,Scotland,1.0
"MODEL RD VEHICLE, EG MATCHBOX",Gifts for Kids,Toy car,2008.0,Northern Ireland,3.0
APPLES-COOKING-PER KG,Food,Apples,2009.0,London,1.65
APPLES-COOKING-PER KG,Food,Apples,2009.0,South East,1.65
APPLES-COOKING-PER KG,Food,Apples,2009.0,South West,1.55
APPLES-COOKING-PER KG,Food,Apples,2009.0,East Anglia,1.5
APPLES-COOKING-PER KG,Food,Apples,2009.0,East Midlands,1.49
APPLES-COOKING-PER KG,Food,Apples,2009.0,West Midlands,1.52
APPLES-COOKING-PER KG,Food,Apples,2009.0,Yorkshire & Humber,1.595
APPLES-COOKING-PER KG,Food,Apples,2009.0,North West,1.49
APPLES-COOKING-PER KG,Food,Apples,2009.0,North,1.49
APPLES-COOKING-PER KG,Food,Apples,2009.0,Wales,1.47
APPLES-COOKING-PER KG,Food,Apples,2009.0,Scotland,1.52
APPLES-COOKING-PER KG,Food,Apples,2009.0,Northern Ireland,1.3200001
HOME KILLED BEEF-TOPSIDE KG,Meat,Beef joint,2009.0,London,9.5900002
HOME KILLED BEEF-TOPSIDE KG,Meat,Beef joint,2009.0,South East,8.9499998
HOME KILLED BEEF-TOPSIDE KG,Meat,Beef joint,2009.0,South West,8.5600004
HOME KILLED BEEF-TOPSIDE KG,Meat,Beef joint,2009.0,East Anglia,8.4799995
HOME KILLED BEEF-TOPSIDE KG,Meat,Beef joint,2009.0,East Midlands,8.9899998
HOME KILLED BEEF-TOPSIDE KG,Meat,Beef joint,2009.0,West Midlands,8.9899998
HOME KILLED BEEF-TOPSIDE KG,Meat,Beef joint,2009.0,Yorkshire & Humber,8.4799995
HOME KILLED BEEF-TOPSIDE KG,Meat,Beef joint,2009.0,North West,8.5950003
HOME KILLED BEEF-TOPSIDE KG,Meat,Beef joint,2009.0,North,8.6000004
HOME KILLED BEEF-TOPSIDE KG,Meat,Beef joint,2009.0,Wales,8.8199997
HOME KILLED BEEF-TOPSIDE KG,Meat,Beef joint,2009.0,Scotland,11.0
HOME KILLED BEEF-TOPSIDE KG,Meat,Beef joint,2009.0,Northern Ireland,8.4799995
DRAUGHT BITTER (PER PINT),Drink,Bitter,2009.0,London,2.5999999
DRAUGHT BITTER (PER PINT),Drink,Bitter,2009.0,South East,2.75
DRAUGHT BITTER (PER PINT),Drink,Bitter,2009.0,South West,2.7
DRAUGHT BITTER (PER PINT),Drink,Bitter,2009.0,East Anglia,2.7
DRAUGHT BITTER (PER PINT),Drink,Bitter,2009.0,East Midlands,2.5
DRAUGHT BITTER (PER PINT),Drink,Bitter,2009.0,West Midlands,2.4000001
DRAUGHT BITTER (PER PINT),Drink,Bitter,2009.0,Yorkshire & Humber,2.4000001
DRAUGHT BITTER (PER PINT),Drink,Bitter,2009.0,North West,2.2
DRAUGHT BITTER (PER PINT),Drink,Bitter,2009.0,North,2.3499999
DRAUGHT BITTER (PER PINT),Drink,Bitter,2009.0,Wales,2.3
DRAUGHT BITTER (PER PINT),Drink,Bitter,2009.0,Scotland,2.5
DRAUGHT BITTER (PER PINT),Drink,Bitter,2009.0,Northern Ireland,2.8
BOXED BOARD GAME: NOT TRAVEL,Gifts for Kids,Board game,2009.0,London,14.79
BOXED BOARD GAME: NOT TRAVEL,Gifts for Kids,Board game,2009.0,South East,12.69
BOXED BOARD GAME: NOT TRAVEL,Gifts for Kids,Board game,2009.0,South West,12.69
BOXED BOARD GAME: NOT TRAVEL,Gifts for Kids,Board game,2009.0,East Anglia,14.74
BOXED BOARD GAME: NOT TRAVEL,Gifts for Kids,Board game,2009.0,East Midlands,12.79
BOXED BOARD GAME: NOT TRAVEL,Gifts for Kids,Board game,2009.0,West Midlands,14.69
BOXED BOARD GAME: NOT TRAVEL,Gifts for Kids,Board game,2009.0,Yorkshire & Humber,12.69
BOXED BOARD GAME: NOT TRAVEL,Gifts for Kids,Board game,2009.0,North West,12.69
BOXED BOARD GAME: NOT TRAVEL,Gifts for Kids,Board game,2009.0,North,14.67
BOXED BOARD GAME: NOT TRAVEL,Gifts for Kids,Board game,2009.0,Wales,14.69
BOXED BOARD GAME: NOT TRAVEL,Gifts for Kids,Board game,2009.0,Scotland,14.69
BOXED BOARD GAME: NOT TRAVEL,Gifts for Kids,Board game,2009.0,Northern Ireland,14.74
BRANDY-68-70 CL BOTTLE,Drink,Brandy,2009.0,London,12.09
BRANDY-68-70 CL BOTTLE,Drink,Brandy,2009.0,South East,18.530001
BRANDY-68-70 CL BOTTLE,Drink,Brandy,2009.0,South West,14.63
BRANDY-68-70 CL BOTTLE,Drink,Brandy,2009.0,East Anglia,13.89
BRANDY-68-70 CL BOTTLE,Drink,Brandy,2009.0,East Midlands,16.48
BRANDY-68-70 CL BOTTLE,Drink,Brandy,2009.0,West Midlands,14.83
BRANDY-68-70 CL BOTTLE,Drink,Brandy,2009.0,Yorkshire & Humber,15.99
BRANDY-68-70 CL BOTTLE,Drink,Brandy,2009.0,North West,11.71
BRANDY-68-70 CL BOTTLE,Drink,Brandy,2009.0,North,15.04
BRANDY-68-70 CL BOTTLE,Drink,Brandy,2009.0,Wales,10.99
BRANDY-68-70 CL BOTTLE,Drink,Brandy,2009.0,Scotland,11.25
BRANDY-68-70 CL BOTTLE,Drink,Brandy,2009.0,Northern Ireland,19.49
FRESH VEG-CABBAGE-WHOLE-PER KG,Vegetables,Cabbage,2009.0,London,0.88999999
FRESH VEG-CABBAGE-WHOLE-PER KG,Vegetables,Cabbage,2009.0,South East,0.80000001
FRESH VEG-CABBAGE-WHOLE-PER KG,Vegetables,Cabbage,2009.0,South West,0.79000002
FRESH VEG-CABBAGE-WHOLE-PER KG,Vegetables,Cabbage,2009.0,East Anglia,0.77999997
FRESH VEG-CABBAGE-WHOLE-PER KG,Vegetables,Cabbage,2009.0,East Midlands,0.72000003
FRESH VEG-CABBAGE-WHOLE-PER KG,Vegetables,Cabbage,2009.0,West Midlands,0.79000002
FRESH VEG-CABBAGE-WHOLE-PER KG,Vegetables,Cabbage,2009.0,Yorkshire & Humber,0.79000002
FRESH VEG-CABBAGE-WHOLE-PER KG,Vegetables,Cabbage,2009.0,North West,0.69
FRESH VEG-CABBAGE-WHOLE-PER KG,Vegetables,Cabbage,2009.0,North,0.69999999
FRESH VEG-CABBAGE-WHOLE-PER KG,Vegetables,Cabbage,2009.0,Wales,0.68000001
FRESH VEG-CABBAGE-WHOLE-PER KG,Vegetables,Cabbage,2009.0,Scotland,0.77999997
FRESH VEG-CABBAGE-WHOLE-PER KG,Vegetables,Cabbage,2009.0,Northern Ireland,0.685
FRESH VEG-CARROTS-PER KG,Vegetables,Carrots,2009.0,London,0.88999999
FRESH VEG-CARROTS-PER KG,Vegetables,Carrots,2009.0,South East,0.88999999
FRESH VEG-CARROTS-PER KG,Vegetables,Carrots,2009.0,South West,0.87
FRESH VEG-CARROTS-PER KG,Vegetables,Carrots,2009.0,East Anglia,0.87
FRESH VEG-CARROTS-PER KG,Vegetables,Carrots,2009.0,East Midlands,0.83999997
FRESH VEG-CARROTS-PER KG,Vegetables,Carrots,2009.0,West Midlands,0.86000001
FRESH VEG-CARROTS-PER KG,Vegetables,Carrots,2009.0,Yorkshire & Humber,0.88
FRESH VEG-CARROTS-PER KG,Vegetables,Carrots,2009.0,North West,0.86000001
FRESH VEG-CARROTS-PER KG,Vegetables,Carrots,2009.0,North,0.88
FRESH VEG-CARROTS-PER KG,Vegetables,Carrots,2009.0,Wales,0.86000001
FRESH VEG-CARROTS-PER KG,Vegetables,Carrots,2009.0,Scotland,0.87
FRESH VEG-CARROTS-PER KG,Vegetables,Carrots,2009.0,Northern Ireland,0.87
CHEDDAR-HOME PRODUCED PER KG,Food,Cheddar,2009.0,London,7.9200001
CHEDDAR-HOME PRODUCED PER KG,Food,Cheddar,2009.0,South East,7.4400001
CHEDDAR-HOME PRODUCED PER KG,Food,Cheddar,2009.0,South West,7.1300001
CHEDDAR-HOME PRODUCED PER KG,Food,Cheddar,2009.0,East Anglia,7.75
CHEDDAR-HOME PRODUCED PER KG,Food,Cheddar,2009.0,East Midlands,8.4799995
CHEDDAR-HOME PRODUCED PER KG,Food,Cheddar,2009.0,West Midlands,7.0799999
CHEDDAR-HOME PRODUCED PER KG,Food,Cheddar,2009.0,Yorkshire & Humber,7.9200001
CHEDDAR-HOME PRODUCED PER KG,Food,Cheddar,2009.0,North West,8.3199997
CHEDDAR-HOME PRODUCED PER KG,Food,Cheddar,2009.0,North,7.2199998
CHEDDAR-HOME PRODUCED PER KG,Food,Cheddar,2009.0,Wales,7.5050001
CHEDDAR-HOME PRODUCED PER KG,Food,Cheddar,2009.0,Scotland,7.9200001
CHEDDAR-HOME PRODUCED PER KG,Food,Cheddar,2009.0,Northern Ireland,7.4000001
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,2009.0,London,3.0949998
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,2009.0,South East,2.99
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,2009.0,South West,2.99
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,2009.0,East Anglia,2.99
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,2009.0,East Midlands,2.99
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,2009.0,West Midlands,3.0
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,2009.0,Yorkshire & Humber,2.95
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,2009.0,North West,2.8900001
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,2009.0,North,2.9400001
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,2009.0,Wales,2.8900001
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,2009.0,Scotland,2.9949999
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,2009.0,Northern Ireland,2.8900001
5 CIGARS: SPECIFY BRAND,Presents,Cigars,2009.0,London,3.7550001
5 CIGARS: SPECIFY BRAND,Presents,Cigars,2009.0,South East,3.77
5 CIGARS: SPECIFY BRAND,Presents,Cigars,2009.0,South West,3.6900001
5 CIGARS: SPECIFY BRAND,Presents,Cigars,2009.0,East Anglia,3.7
5 CIGARS: SPECIFY BRAND,Presents,Cigars,2009.0,East Midlands,3.6600001
5 CIGARS: SPECIFY BRAND,Presents,Cigars,2009.0,West Midlands,3.7150002
5 CIGARS: SPECIFY BRAND,Presents,Cigars,2009.0,Yorkshire & Humber,3.76
5 CIGARS: SPECIFY BRAND,Presents,Cigars,2009.0,North West,3.73
5 CIGARS: SPECIFY BRAND,Presents,Cigars,2009.0,North,3.6600001
5 CIGARS: SPECIFY BRAND,Presents,Cigars,2009.0,Wales,3.6600001
5 CIGARS: SPECIFY BRAND,Presents,Cigars,2009.0,Scotland,3.8099999
5 CIGARS: SPECIFY BRAND,Presents,Cigars,2009.0,Northern Ireland,3.6500001
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,2009.0,London,21.299999
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,2009.0,South East,18.0
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,2009.0,South West,15.5
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,2009.0,East Anglia,16.799999
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,2009.0,East Midlands,16.0
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,2009.0,West Midlands,14.99
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,2009.0,Yorkshire & Humber,14.0
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,2009.0,North West,14.95
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,2009.0,North,12.5
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,2009.0,Wales,14.5
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,2009.0,Scotland,14.7
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,2009.0,Northern Ireland,16.1
CREAM CRACKERS PACK 200G-300G,Food,Crackers,2009.0,London,0.64999998
CREAM CRACKERS PACK 200G-300G,Food,Crackers,2009.0,South East,0.61000001
CREAM CRACKERS PACK 200G-300G,Food,Crackers,2009.0,South West,0.63999999
CREAM CRACKERS PACK 200G-300G,Food,Crackers,2009.0,East Anglia,0.54000002
CREAM CRACKERS PACK 200G-300G,Food,Crackers,2009.0,East Midlands,0.51999998
CREAM CRACKERS PACK 200G-300G,Food,Crackers,2009.0,West Midlands,0.66000003
CREAM CRACKERS PACK 200G-300G,Food,Crackers,2009.0,Yorkshire & Humber,0.49000001
CREAM CRACKERS PACK 200G-300G,Food,Crackers,2009.0,North West,0.63999999
CREAM CRACKERS PACK 200G-300G,Food,Crackers,2009.0,North,0.56999999
CREAM CRACKERS PACK 200G-300G,Food,Crackers,2009.0,Wales,0.63999999
CREAM CRACKERS PACK 200G-300G,Food,Crackers,2009.0,Scotland,0.49000001
CREAM CRACKERS PACK 200G-300G,Food,Crackers,2009.0,Northern Ireland,0.25999999
CHILD'S PLASTIC DOLL,Gifts for Kids,Doll,2009.0,London,7.8200002
CHILD'S PLASTIC DOLL,Gifts for Kids,Doll,2009.0,South East,9.79
CHILD'S PLASTIC DOLL,Gifts for Kids,Doll,2009.0,South West,7.9899998
CHILD'S PLASTIC DOLL,Gifts for Kids,Doll,2009.0,East Anglia,9.9899998
CHILD'S PLASTIC DOLL,Gifts for Kids,Doll,2009.0,East Midlands,9.8800001
CHILD'S PLASTIC DOLL,Gifts for Kids,Doll,2009.0,West Midlands,9.9700003
CHILD'S PLASTIC DOLL,Gifts for Kids,Doll,2009.0,Yorkshire & Humber,8.0
CHILD'S PLASTIC DOLL,Gifts for Kids,Doll,2009.0,North West,9.79
CHILD'S PLASTIC DOLL,Gifts for Kids,Doll,2009.0,North,9.96
CHILD'S PLASTIC DOLL,Gifts for Kids,Doll,2009.0,Wales,9.79
CHILD'S PLASTIC DOLL,Gifts for Kids,Doll,2009.0,Scotland,5.9899998
CHILD'S PLASTIC DOLL,Gifts for Kids,Doll,2009.0,Northern Ireland,9.79
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,2009.0,London,99.989998
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,2009.0,South East,75.0
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,2009.0,South West,69.949997
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,2009.0,East Anglia,49.990002
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,2009.0,East Midlands,80.0
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,2009.0,West Midlands,119.0
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,2009.0,Yorkshire & Humber,69.949997
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,2009.0,North West,99.989998
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,2009.0,North,49.990002
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,2009.0,Wales,54.995003
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,2009.0,Scotland,89.989998
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,2009.0,Northern Ireland,45.0
LADIES HAND/SHLDER BAG,Presents,Handbag,2009.0,London,60.0
LADIES HAND/SHLDER BAG,Presents,Handbag,2009.0,South East,75.0
LADIES HAND/SHLDER BAG,Presents,Handbag,2009.0,South West,75.0
LADIES HAND/SHLDER BAG,Presents,Handbag,2009.0,East Anglia,60.0
LADIES HAND/SHLDER BAG,Presents,Handbag,2009.0,East Midlands,75.0
LADIES HAND/SHLDER BAG,Presents,Handbag,2009.0,West Midlands,60.0
LADIES HAND/SHLDER BAG,Presents,Handbag,2009.0,Yorkshire & Humber,70.0
LADIES HAND/SHLDER BAG,Presents,Handbag,2009.0,North West,60.0
LADIES HAND/SHLDER BAG,Presents,Handbag,2009.0,North,58.870003
LADIES HAND/SHLDER BAG,Presents,Handbag,2009.0,Wales,18.0
LADIES HAND/SHLDER BAG,Presents,Handbag,2009.0,Scotland,45.0
LADIES HAND/SHLDER BAG,Presents,Handbag,2009.0,Northern Ireland,43.990002
INDIGESTION TABLETS 16-24 PACK,Food,Indigestion tablets,2009.0,London,1.95
INDIGESTION TABLETS 16-24 PACK,Food,Indigestion tablets,2009.0,South East,1.99
INDIGESTION TABLETS 16-24 PACK,Food,Indigestion tablets,2009.0,South West,1.95
INDIGESTION TABLETS 16-24 PACK,Food,Indigestion tablets,2009.0,East Anglia,1.9400001
INDIGESTION TABLETS 16-24 PACK,Food,Indigestion tablets,2009.0,East Midlands,1.9400001
INDIGESTION TABLETS 16-24 PACK,Food,Indigestion tablets,2009.0,West Midlands,1.9299999
INDIGESTION TABLETS 16-24 PACK,Food,Indigestion tablets,2009.0,Yorkshire & Humber,1.9299999
INDIGESTION TABLETS 16-24 PACK,Food,Indigestion tablets,2009.0,North West,1.9299999
INDIGESTION TABLETS 16-24 PACK,Food,Indigestion tablets,2009.0,North,1.9299999
INDIGESTION TABLETS 16-24 PACK,Food,Indigestion tablets,2009.0,Wales,1.9299999
INDIGESTION TABLETS 16-24 PACK,Food,Indigestion tablets,2009.0,Scotland,1.9299999
INDIGESTION TABLETS 16-24 PACK,Food,Indigestion tablets,2009.0,Northern Ireland,1.9450001
HOME KILLED LAMB-SHOULDER KG,Meat,Lamb shoulder,2009.0,London,6.1999998
HOME KILLED LAMB-SHOULDER KG,Meat,Lamb shoulder,2009.0,South East,5.9899998
HOME KILLED LAMB-SHOULDER KG,Meat,Lamb shoulder,2009.0,South West,5.5900002
HOME KILLED LAMB-SHOULDER KG,Meat,Lamb shoulder,2009.0,East Anglia,5.6799998
