item_id,description,division,spanYears,year,up,down,level,all,up12,down12,level12,all12,up_ch_median,down_ch_median,up_ch12_median,down_ch12_median,up_ch_mean,up_ch12_mean,down_ch_mean,down_ch12_mean,up_sh,down_sh,up_sh12,down_sh12,group,yearMax,rankRise,rankRiseLatest,inflationRank,up_sh12_longRun,up_ch12_longRunMean,division_sh
520303,WOMEN'S HRDRESSING-CUT/BLOWDRY,12,35,2022,121,7,1601,1729,475,30,261,766,0.06666667,-0.064885497,0.071428575,-0.070434779,0.086719461,0.11206179,-0.058259387,-0.12480579,0.069982648,0.0040485831,0.62010443,0.039164491,1201,2022,207,207,207,0.5461241,0.10272459,Misc
510249,WOMEN'S JEANS- BRANDED,3,19,2022,113,120,719,952,233,189,301,723,0.39705881,-0.19999999,0.20858508,-0.1392405,0.52577549,0.61337155,-0.24249949,-0.22422631,0.11869748,0.12605043,0.32226834,0.2614108,301,2022,527,527,527,0.36763313,0.40122253,Clothing and footwear
510248,WOMEN'S JEANS- OWN BRAND,3,19,2022,314,152,2315,2781,1187,281,804,2272,0.13636364,-0.2,0.2,-0.23728813,0.26692665,0.31694016,-0.22434379,-0.24795626,0.11290903,0.054656599,0.52244717,0.12367958,301,2022,322,322,322,0.32370481,0.34859022,Clothing and footwear
510212,WOMEN'S JUMPER,3,35,2022,524,467,1785,2776,1298,682,323,2303,0.30050084,-0.27272728,0.3003003,-0.28011206,0.54635102,0.52497554,-0.29429504,-0.32141346,0.1887608,0.16822767,0.5636127,0.29613549,301,2022,273,273,273,0.43061152,0.45721588,Clothing and footwear
510223,WOMEN'S LONG SLV TOP-NT BLOUSE,3,26,2022,492,476,1852,2820,1032,955,301,2288,0.375,-0.3001056,0.46446079,-0.375,0.59144199,0.70402586,-0.32886046,-0.38326985,0.17446809,0.16879432,0.45104894,0.41739511,301,2022,400,400,400,0.40862003,0.6387102,Clothing and footwear
510405,WOMEN'S NIGHTDRESS/PYJAMAS,3,35,2022,426,340,1898,2664,963,696,503,2162,0.25,-0.30000001,0.25,-0.23076923,0.42368522,0.40361702,-0.30005321,-0.25754738,0.1599099,0.12762763,0.44542092,0.32192415,301,2022,409,409,409,0.39098355,0.38392913,Clothing and footwear
510406,WOMEN'S PANTS,3,35,2022,243,152,2245,2640,673,584,801,2058,0.2,-0.2173913,0.20000005,-0.33333334,0.28195354,0.71111441,-0.26733288,-0.38772795,0.092045456,0.057575759,0.32701653,0.28377065,301,2022,519,519,519,0.31746653,0.4622559,Clothing and footwear
510506,WOMEN'S SANDALS,3,35,2022,285,203,1625,2113,890,591,195,1676,0.2,-0.28469241,0.19505952,-0.21875,0.36781809,0.45308253,-0.28844732,-0.23515597,0.13487932,0.096071936,0.53102624,0.35262531,302,2022,314,314,314,0.416233,0.44016936,Clothing and footwear
510530,"WOMEN'S SHOES-FLAT MAX 1"" HEEL",3,19,2022,295,189,2044,2528,920,431,602,1953,0.13335112,-0.20008004,0.2,-0.20338982,0.26982534,0.39874458,-0.25118616,-0.25697491,0.11669303,0.074762657,0.47107014,0.22068612,302,2022,375,375,375,0.35532692,0.35947353,Clothing and footwear
510256,WOMEN'S SHOWERPROOF JACKET,3,17,2022,195,177,1005,1377,544,378,280,1202,0.25,-0.2,0.2,-0.20001,0.37603611,0.34257704,-0.24448249,-0.25429556,0.1416122,0.12854031,0.45257902,0.31447586,301,2022,399,399,399,0.44359249,0.51856095,Clothing and footwear
510237,WOMEN'S SKIRT: CASUAL,3,22,2022,524,501,1712,2737,1073,845,323,2241,0.2857143,-0.2857143,0.33333334,-0.23076923,0.55402195,0.55527663,-0.30815169,-0.27234191,0.19145049,0.18304713,0.47880411,0.37706381,301,2022,363,363,363,0.42070654,0.52235377,Clothing and footwear
510238,WOMEN'S SKIRT: WORK/FORMAL,3,22,2022,423,373,1867,2663,946,737,448,2131,0.30000001,-0.32432431,0.39044949,-0.30000001,0.52917868,0.71114731,-0.33525327,-0.31036413,0.15884341,0.14006759,0.44392303,0.34584701,301,2022,410,410,410,0.367908,0.523552,Clothing and footwear
510261,WOMEN'S SWEATSHIRT,3,7,2022,440,426,2221,3087,961,740,619,2320,0.25,-0.25012505,0.25,-0.2857143,0.41640136,0.36191738,-0.26705107,-0.29046291,0.1425332,0.13799806,0.41422415,0.31896552,301,2022,438,438,438,0.45288801,0.38960311,Clothing and footwear
510409,WOMEN'S SWIMWEAR,3,29,2022,192,123,1428,1743,855,469,277,1601,0.16669449,-0.22727273,0.10005002,-0.2,0.2802394,0.2438805,-0.23293456,-0.2134534,0.1101549,0.070567988,0.53404123,0.2929419,301,2022,308,308,308,0.39425436,0.35618597,Clothing and footwear
510415,WOMEN'S TIGHTS,3,35,2022,168,60,2057,2285,618,365,910,1893,0.2,-0.16666667,0.625,-0.40000001,0.50915778,1.3599942,-0.22786155,-0.36857575,0.073522978,0.026258206,0.32646593,0.19281563,301,2022,521,521,521,0.31112954,0.45756981,Clothing and footwear
510517,WOMEN'S TRAINING SHOES,3,26,2022,143,113,1073,1329,649,260,241,1150,0.13513513,-0.16925676,0.15384616,-0.16649304,0.2169061,0.23606792,-0.17538117,-0.22049284,0.1075997,0.085026339,0.5643478,0.22608696,302,2022,270,270,270,0.39001828,0.29771796,Clothing and footwear
510235,WOMEN'S TROUSERS-CASUAL,3,22,2022,477,407,2009,2893,1055,715,578,2348,0.23094688,-0.25013897,0.2857143,-0.21428572,0.37006438,0.45246205,-0.26033512,-0.25521961,0.16488075,0.14068441,0.44931856,0.30451447,301,2022,402,402,402,0.40117928,0.46922082,Clothing and footwear
510236,WOMEN'S TROUSERS-FORMAL,3,22,2022,462,352,2087,2901,1196,499,592,2287,0.22052732,-0.20008004,0.33367556,-0.23076923,0.4804368,0.63158512,-0.25562039,-0.28072485,0.15925543,0.12133747,0.52295583,0.21818976,301,2022,320,320,320,0.32275033,0.44219738,Clothing and footwear
510244,WOMEN'S VEST/STRAPPY TOP,3,22,2022,317,221,2112,2650,925,842,385,2152,0.25,-0.2857143,0.24999996,-0.26321274,0.53462934,0.67854559,-0.31774458,-0.33848825,0.11962264,0.083396226,0.42983273,0.39126393,301,2022,420,420,420,0.3440344,0.73098648,Clothing and footwear
510215,WOMENS BASIC PLAIN T-SHIRT,3,35,2022,319,176,2264,2759,1210,315,739,2264,0.25,-0.2857143,0.25,-0.25,0.34708551,0.43375206,-0.28022245,-0.31307614,0.1156216,0.06379123,0.53445232,0.13913427,301,2022,307,307,307,0.36164171,0.51798004,Clothing and footwear
510257,WOMENS BLOUSE / SHIRT 2,3,12,2022,532,449,1926,2907,1405,474,471,2350,0.25,-0.25641027,0.2857143,-0.16949153,0.43078986,0.5164634,-0.27345195,-0.23729806,0.18300654,0.15445477,0.59787232,0.20170213,301,2022,232,232,232,0.41276592,0.53519857,Clothing and footwear
510206,WOMENS BLOUSE/SHIRT 1,3,35,2022,484,415,1988,2887,1412,579,359,2350,0.22222222,-0.22222222,0.40625,-0.21875,0.39655852,0.58803129,-0.25180435,-0.26955062,0.16764808,0.14374784,0.60085106,0.24638298,301,2022,227,227,227,0.41442534,0.45530158,Clothing and footwear
510245,WOMENS DRESS -CASUAL/FORMAL,3,21,2022,649,590,1698,2937,1305,844,240,2389,0.30769232,-0.24307692,0.42857143,-0.22727273,0.50848293,0.64917368,-0.27114731,-0.24743444,0.22097379,0.20088525,0.54625368,0.35328588,301,2022,302,302,302,0.42502952,0.53083456,Clothing and footwear
510260,WOMENS EXERCISE LEGGINGS,3,5,2022,310,249,1764,2323,1011,497,558,2066,0.24042901,-0.2,0.25,-0.2,0.32829687,0.34330702,-0.20319004,-0.23155923,0.13344812,0.10718898,0.48935139,0.24056147,301,2022,350,350,350,0.39275762,0.32334954,Clothing and footwear
520236,WOMENS HAIR COLOURANT 60-140ML,12,21,2022,156,66,1014,1236,464,84,459,1007,0.12294903,-0.23494984,0.12089807,-0.20833333,0.19105753,0.19824815,-0.21553583,-0.20213214,0.1262136,0.053398058,0.46077457,0.083416089,1201,2022,386,386,386,0.34467784,0.17912766,Misc
520311,WOMENS HIGHLIGHTING,12,29,2022,131,15,1563,1709,457,39,251,747,0.05882353,-0.1025641,0.067415729,-0.07692308,0.09075252,0.11697552,-0.13654675,-0.08266113,0.076653011,0.0087770624,0.61178046,0.052208837,1201,2022,214,214,214,0.47275081,0.11072287,Misc
510258,WOMENS LEGGINGS FULL LENGTH,3,7,2022,202,124,2485,2811,564,345,1355,2264,0.2,-0.25,0.25,-0.3479774,0.42934611,0.47055772,-0.27297434,-0.34447122,0.071860544,0.044112414,0.24911661,0.15238516,301,2022,567,567,567,0.23756036,0.54643404,Clothing and footwear
510533,WOMENS SHOE,3,12,2022,235,159,1449,1843,1018,253,186,1457,0.13333334,-0.28579599,0.2857143,-0.25714287,0.33853671,0.62044621,-0.30274448,-0.28313631,0.12750949,0.086272381,0.69869596,0.17364447,302,2022,140,140,140,0.39974284,0.43048298,Clothing and footwear
510259,WOMENS SHORT SLEEVE FORMAL TOP,3,7,2022,513,492,1684,2689,1052,896,210,2158,0.30000001,-0.2857143,0.5,-0.33333334,0.55507159,0.78989559,-0.30941793,-0.34969586,0.19077724,0.18296765,0.48748842,0.41519925,301,2022,354,354,354,0.41413602,0.60919434,Clothing and footwear
510246,WOMENS SHORT SLEEVE SPORTS TOP,3,21,2022,233,229,1522,1984,804,453,497,1754,0.31578946,-0.2,0.25,-0.2,0.49951175,0.4897427,-0.24173817,-0.24217318,0.11743952,0.11542339,0.45838085,0.25826681,301,2022,394,394,394,0.39237237,0.42423457,Clothing and footwear
510254,WOMENS SPORTSWEAR SHORTS,3,17,2022,189,158,1232,1579,557,404,420,1381,0.2,-0.19999999,0.27181816,-0.18227273,0.34892783,0.38418746,-0.22610451,-0.22190323,0.11969601,0.10006333,0.40333092,0.29254162,301,2022,456,456,456,0.43876031,0.4509145,Clothing and footwear
410638,WOODSCREWS STEEL/ZIN PLATED PK,5,8,2022,168,10,1060,1238,826,71,199,1096,0.092329547,-0.042253483,0.23092246,-0.15662655,0.11711162,0.24090858,-0.084265321,-0.22481009,0.13570274,0.0080775442,0.75364965,0.064781025,506,2022,89,89,89,0.44199878,0.29460156,Household
211814,YOGHURT-SMALL INDIVIDUAL,1,14,2022,285,58,937,1280,796,59,211,1066,0.11428569,-0.18750004,0.1666666,-0.18750004,0.16806646,0.22479963,-0.20495661,-0.17888966,0.22265625,0.045312501,0.74671668,0.055347092,101,2022,95,95,95,0.37881353,0.18617116,Food & drink
211807,"YOGHURT/FROMAGE 4-6PK, 45-125G",1,24,2022,250,134,816,1200,633,116,253,1002,0.155,-0.31818184,0.15384619,-0.25,0.26772889,0.24049078,-0.29198879,-0.25151125,0.20833333,0.11166666,0.63173652,0.11576846,101,2022,196,196,196,0.3655445,0.25244051,Food & drink
