L1,L2,COUNTRY,BECNURBPTCH,BECPTCHDENS,BECEFFMESHSIZE,BECAWAVGPTCHAREA,BECAWMNSHPINDX,BECAWMNNNGH,BECADCRCTYAVG,BECADINTDENS,BECADSTTDENS,BECADSTTLGAVG,BECADSTTPNODEAVG,TRANS_PROF,TRANS_PROB,URBAN_PROF,URBAN_PROB,LAT,LONG,SECPOV,AREA,POP,CNSMINPRM,CNSMINPRF,CNSUNEMPLM,CNSUNEMPLF,BRT,SUBWAY,CONGESTION
Juarez,Ju7rez,Mexico,728,0.2053,986.8246,14727.5324,7.2173,63.9459,1.040920011,9.721556159,1769.832484,103.7006118,3.118468422,1,1.0,5,1.0,31.44966526,-106.5641134,52.9,23765.196,1328246,84.97101301,82.35647568,7.431613181,3.608070346,0,0,0.0271
La Paz,La Paz,Mexico,713,0.045,6.8153,1609.1796,4.6135,121.661,1.101804451,0.386636581,196.5439999,284.6443149,3.094828801,3,1.0,1,0.999999944,24.19047433,-110.6633117,31.0,6706.9058,249303,87.33304061,87.75510204,5.449082459,1.707645433,0,0,0.0225
La Piedad,La Piedad,Mexico,238,0.8363,26.7334,437.3146,4.1613,94.7357,1.059889475,9.119559601,1888.939256,119.3928214,2.984539474,1,1.0,2,0.551745387,20.30558291,-102.0723113,49.3,1739.7086,99574,69.84500771,67.60758747,4.173656043,1.405271589,0,0,0.0167
La Piedad,P2njamo,Mexico,569,0.3646,2.522,129.7426,2.7736,301.5673,1.072102966,0.920955825,367.4806697,230.9112035,2.807735426,3,0.807,1,0.97191988,20.40161797,-101.8158452,69.8,3033.2821,147979,59.34022379,54.99496529,15.03515253,5.939757906,0,0,0.0067
Leon,Le0n,Mexico,747,0.6118,1387.966,10268.5399,6.4776,72.0474,1.057395493,19.19013234,3417.822972,104.5454604,3.011350823,3,0.978,5,1.0,21.12474925,-101.6224026,44.6,16504.4421,1431710,78.88666792,76.05183637,5.145502848,2.404936058,1,0,0.0672
Leon,Silao,Mexico,493,0.916,11.977,236.1405,3.0784,155.6996,1.080404327,3.15210574,1010.595829,187.5720957,2.772426818,2,0.917,1,0.999999999,20.96311535,-101.4377836,61.6,2729.7903,172460,63.31609151,62.0796418,11.03611056,3.35954253,0,0,0.0279
Los Mochis,Ahome,Mexico,944,0.2363,49.0942,2261.597,4.9635,105.672,1.042865471,3.030891669,717.4091362,133.2527906,3.148598471,4,0.982,1,0.999955021,25.89564802,-109.1331986,42.1,8671.6784,415242,79.7165114,80.30783742,5.753406684,3.616673102,0,0,0.0096
Manzanillo,Manzanillo,Mexico,371,0.2748,41.2566,1504.8078,6.895,85.1018,1.122030545,3.884653824,1060.974165,152.7900155,2.787990558,2,0.921,1,0.999340219,19.14950064,-104.3026815,34.6,3701.4299,160438,81.88457551,78.59755808,4.256883732,1.483228113,0,0,0.0205
Matamoros,Matamoros,Mexico,562,0.1213,115.4025,6092.5506,5.8207,80.6587,1.04787991,2.885779722,672.9176769,135.6157861,3.117035637,4,0.902,5,0.999970351,25.61236294,-97.53291023,54.0,8774.5622,487709,79.68140705,81.26143231,5.824105952,3.304305975,0,0,0.0702
Mazatlan,Mazatlan,Mexico,366,0.1446,101.4852,3985.9807,6.5588,119.7204,1.085412853,5.326584806,937.2669734,102.2429682,3.146502836,4,1.0,1,0.999876486,23.46841616,-106.3059626,38.5,6446.4312,435998,81.0018188,82.60905128,5.029930299,1.810038042,0,0,0.0185
Merida,Conkal,Mexico,72,1.1374,0.4165,20.7174,2.7914,107.7313,1.064720287,5.262633689,2156.994712,233.1178082,2.833333333,1,0.968,6,0.999872529,21.08211393,-89.51377024,49.5,127.26,9051,68.80952381,62.57449345,2.011173184,1.515151515,0,0,0.0052
Merida,Kanasan,Mexico,92,0.8996,170.5377,1227.1908,6.2226,68.6002,1.034724325,21.77093165,4294.222002,115.0771141,2.902311708,4,0.516,3,0.982397339,20.91854176,-89.53692302,51.1,1421.0964,78272,76.37448133,71.10365212,2.265573044,2.117263844,0,0,0.0078
Merida,M5rida,Mexico,638,0.7224,2110.4966,11258.8231,6.4983,66.023,1.030456079,29.67252145,5606.607334,108.7852122,3.188818492,4,0.955,5,1.0,20.98407169,-89.63952557,36.8,16556.2276,826571,85.38030952,80.49602399,2.764245443,2.014289583,0,0,0.0486
Merida,Uc0,Mexico,22,0.1682,0.0066,2.7811,1.6928,126.1925,1.08759712,1.627876176,548.5390618,193.3263866,3.048582996,3,0.996,6,0.999822993,21.06295726,-89.77988664,60.4,30.9606,3444,55.44871795,50.55309735,1.139896373,0.0,0,0,0.0045
Merida,Um1n,Mexico,151,0.4326,7.8488,306.1581,3.9515,107.7012,1.051387324,4.748444534,1377.840312,168.7910835,2.907715582,1,0.999,1,0.906133794,20.85247342,-89.76543103,53.3,894.7807,51477,68.41266226,60.50616294,2.260449247,0.898081372,0,0,0.0025
Mexicali,Mexicali,Mexico,1847,0.118,133.1923,8924.9184,6.4903,100.0583,1.037589779,1.449001046,387.2695449,150.6175675,3.109624947,3,1.0,5,1.0,31.73901968,-115.1640962,36.9,23359.1937,932001,83.88811517,82.75887912,5.993933186,3.143878187,0,0,0.014
Mexico City,Naucalpan de JuIrez,Mexico,78,0.4939,3113.5914,6822.4752,3.9747,61.7584,1.068434512,50.93191374,8832.23118,103.1115218,2.840240989,4,0.998,5,0.998982918,19.47125315,-99.29260539,39.7,7207.3794,829816,86.7370389,81.32861811,5.217410449,3.079755249,0,1,0.2313
Mexico City,Nezahualcoyotl,Mexico,18,0.2845,2859.3234,3438.0257,1.8549,60.1166,1.013269966,128.0520082,21246.28054,95.25204916,3.28159798,3,1.0,3,0.707685044,19.42257865,-99.02269952,43.7,5261.49,1107931,84.37582969,82.89413992,5.510247201,3.451288526,0,1,0.0786
Mexico City,0lvaro Obregzn,Mexico,12,0.1252,4727.2343,6716.9252,2.4189,60.1345,1.062739454,56.51494676,10038.65075,104.2687935,2.826506024,1,0.999,5,0.999999651,19.33617557,-99.24681971,33.2,6747.12,725401,90.11009109,83.62656336,5.395004943,2.811508432,0,1,0.2219
Mexico City,La Paz,Mexico,15,0.4094,1601.3586,2391.902,2.5228,60.5955,1.025232847,72.93445554,12013.16205,95.3893423,2.816771113,1,1.0,3,0.997401199,19.36101862,-98.94769857,55.8,2452.77,253984,83.04560811,80.05398308,6.873580156,2.445232744,0,1,0.0892
Mexico City,Tl1huac,Mexico,36,0.4193,1429.1606,3202.0607,3.3747,61.1501,1.025468648,40.69803778,6961.621197,96.87901032,3.0262904,4,0.999,3,0.998794995,19.27699477,-99.0028163,49.8,3832.47,359750,90.12314897,85.10040121,5.280607875,2.443657715,0,1,0.0628
Mexico City,Ecatepec de Morelos,Mexico,30,0.1921,9608.1093,12236.0593,3.7275,60.0449,1.029782602,102.5531905,16230.07894,92.15623637,2.921185638,3,1.0,5,1.0,19.57278373,-99.04321174,44.8,12265.38,1655063,87.05047152,82.11538341,6.937282412,4.151485507,0,1,0.0996
Mexico City,Azcapotzalco,Mexico,1,0.0298,3353.67,3353.67,1.3256,0.0,1.018564733,100.3009948,16480.12046,95.70161596,3.20993721,3,1.0,4,0.999999998,19.48532861,-99.18210694,25.2,3353.67,414082,94.01100814,88.90072738,6.209212444,5.071333951,1,1,0.141
Mexico City,Iztacalco,Mexico,1,0.0433,2309.4,2309.4,1.7695,0.0,1.012586191,130.6382383,20113.56027,90.39338385,3.109994086,3,1.0,4,1.0,19.3969119,-99.0943298,32.7,2309.4,383356,91.77289045,88.78880602,5.535974435,4.010035601,0,1,0.1356
Mexico City,Miguel Hidalgo,Mexico,1,0.0216,4639.86,4639.86,1.8901,0.0,1.057199668,94.37040991,17017.3437,106.9988275,3.227555175,1,1.0,4,0.999998817,19.42806237,-99.20456691,12.7,4639.86,371534,94.98747777,91.33137813,4.310451986,2.873436188,0,1,0.3664
Mexico City,Coyoacln,Mexico,1,0.0185,5392.17,5392.17,1.4939,0.0,1.050319274,111.7211087,17768.3154,93.18465111,2.898224521,3,1.0,4,0.999882315,19.32666721,-99.15037635,21.3,5392.17,619263,94.10052268,89.72562266,5.369714065,4.06536123,0,1,0.2663
Mexico City,Benito Julrez,Mexico,1,0.0374,2671.38,2671.38,1.2638,0.0,1.00861025,131.6237882,22480.68688,95.28166551,3.464247021,3,1.0,4,1.0,19.38064235,-99.16113464,4.2,2671.38,383214,98.17600495,94.3204321,3.432643064,2.703594822,1,1,0.2642
Mexico City,Gustavo A. Madero,Mexico,7,0.0796,6820.1262,7733.985,2.3643,60.0096,1.0610626,111.5806443,18171.79485,94.42983677,3.15737917,3,1.0,5,1.0,19.50406521,-99.11586421,39.4,7751.0699,1171127,90.80551285,86.499387,6.086321539,3.529996027,1,1,0.1934
Mexico City,Iztapalapa,Mexico,8,0.0707,10183.7426,10624.8829,1.8442,61.5225,1.035255034,125.8161433,18772.5398,87.72072703,2.989431242,3,1.0,5,1.0,19.34916326,-99.05679866,41.7,10847.4304,1793578,88.64873391,84.51969416,5.58762983,3.797000694,0,1,0.1463
Mexico City,Cuauht moc,Mexico,1,0.0308,3251.88,3251.88,1.3123,0.0,1.011205095,123.1360843,20948.38772,95.90012848,3.45001193,3,1.0,4,0.999999999,19.43137343,-99.14905576,24.1,3251.88,526483,95.07839777,89.1965982,4.236637178,4.129197128,1,1,0.2385
Mexico City,Venustiano Carranza,Mexico,22,0.6496,2310.8192,2773.1009,2.5358,60.9122,1.021287427,125.0840799,19521.20959,88.44982018,3.312390543,3,1.0,3,0.988792388,19.43049545,-99.0931058,33.8,2822.1292,429462,93.72709775,88.6384354,4.935062785,3.819303805,1,1,0.195
Mexico City,Acolman,Mexico,101,1.162,196.7948,842.5499,4.5727,63.9252,1.028436094,20.23807901,3685.47457,104.0269197,2.659052453,3,0.666,3,0.999471187,19.63377619,-98.9198662,48.4,2030.2212,132963,87.76305771,84.04553564,4.999721464,3.979476165,0,0,0.0462
Mexico City,Amecameca,Mexico,91,0.5164,9.3452,249.8537,3.4413,68.0269,1.034641229,1.80605894,625.9460407,196.2937663,3.223756906,3,0.992,2,0.991682247,19.12495,-98.71649098,49.6,659.1585,49811,85.98301981,80.41768187,2.671195862,1.092194025,0,0,0.0122
Mexico City,Apaxco,Mexico,76,1.0044,18.6155,176.4025,3.6293,91.1549,1.055878512,3.484497204,1185.195109,190.1591653,3.201342282,1,0.898,2,0.996887327,19.98450892,-99.14789893,52.3,798.4788,25884,73.52325769,70.48632219,5.39341917,2.569235903,0,0,0.0163
Mexico City,Atenco,Mexico,60,0.6846,34.674,318.2923,2.8853,155.2176,1.02301227,9.465288328,3118.975736,205.7016337,2.753665689,1,0.994,1,1.0,19.54564858,-98.96157078,55.7,954.81,55271,84.47238507,79.28846428,3.849395898,1.719330855,0,0,0.0272
Mexico City,Atizapmn de Zaragoza,Mexico,98,1.0553,1797.9616,3634.8149,2.7553,62.6862,1.076978624,59.02088997,10261.27675,103.6340463,2.746050495,1,0.974,3,0.99799923,19.56480728,-99.27404399,38.8,4593.4168,489879,89.28121834,85.09262244,6.976264342,4.007653325,0,0,0.1064
Mexico City,Atlautla,Mexico,33,0.1968,2.2476,116.8368,3.5362,78.4976,1.111011072,0.243186732,67.19130198,136.483121,2.375,2,0.995,6,0.910585319,19.03110809,-98.71706467,72.9,322.5585,27888,71.57398967,67.5103237,4.697072839,1.164215686,0,0,0.0011
Mexico City,Axapusco,Mexico,121,0.4224,0.7786,45.9344,2.5058,207.9415,1.08276872,1.364571897,471.2153253,215.4145255,3.051886792,3,0.999,6,0.999991688,19.7630572,-98.72129628,57.8,485.5488,25334,69.7037273,67.71203461,4.875183554,1.968662113,0,0,0.0022
Mexico City,Ayapango,Mexico,44,0.8682,0.9469,33.6623,2.2642,98.6775,1.009569729,0.549656765,292.5860685,372.6148043,3.161290323,3,1.0,6,0.99952243,19.12429093,-98.81635586,47.3,142.56,9306,83.28804348,81.55573376,2.712010332,0.737327189,0,0,0.0108
Mexico City,Chalco,Mexico,189,0.8391,121.7125,770.1626,3.7805,63.2545,1.019345435,16.96422334,3165.027017,106.9260008,2.926133909,3,0.997,3,0.782094133,19.25360142,-98.83169544,56.1,3559.4181,306653,81.79853723,76.1466263,9.56734307,3.010095643,0,0,0.0439
Mexico City,Chiautla,Mexico,66,3.259,31.689,121.0023,3.7185,70.1752,1.041357415,9.576232041,2951.121191,202.334782,2.876651982,1,0.997,2,0.999964568,19.57303689,-98.88338494,38.8,530.3694,25901,85.78586938,81.48310663,2.104488595,1.604278075,0,0,0.0107
Mexico City,Chicoloapan,Mexico,36,0.8548,374.9168,1216.9127,3.7208,61.1257,1.062166283,55.42227394,7769.194189,78.76626466,2.527108434,4,0.942,3,0.999717476,19.40541717,-98.87810758,38.0,1297.53,174986,90.39896671,85.63446552,2.668469977,1.753109769,0,0,0.0519
Mexico City,Chiconcuac,Mexico,19,2.7781,303.312,423.3777,2.5314,60.999,1.018494504,62.12699111,11321.05213,119.7073971,2.8200409,1,1.0,3,0.999994525,19.55627909,-98.89669592,54.6,489.9606,24107,89.21551574,85.74528459,1.203029853,0.291639663,0,0,0.0257
Mexico City,Chimalhuacrn,Mexico,14,0.2571,3823.0029,4550.6174,3.4626,60.2986,1.011739892,114.9671474,17799.19374,89.853469,2.837257439,3,1.0,5,0.998051487,19.41623573,-98.94716701,66.0,4575.06,614448,79.62938076,76.08846766,6.861189414,2.338734131,0,0,0.0356
Mexico City,Coacalco de Berrioz,Mexico,7,0.1998,1264.3511,2095.9797,1.7517,60.4472,1.040724074,60.51675862,11006.15664,103.1578509,2.656118143,1,1.0,4,0.748448917,19.62628998,-99.1023955,29.3,2113.1999,278715,93.3200163,90.71730466,8.283211716,6.049242171,0,0,0.0486
Mexico City,Cocotitlcn,Mexico,36,2.4358,6.8076,74.98,2.2407,80.0031,1.017568208,8.413693738,1958.032699,137.8671502,3.202898551,1,1.0,2,0.999125491,19.22602957,-98.85889493,43.6,134.19,13112,87.24158299,81.61397671,3.054755043,1.681681682,0,0,0.0213
Mexico City,Coyotepec,Mexico,71,1.7788,47.709,336.5434,4.1854,67.7865,1.066719637,5.682130631,1736.405016,188.8201328,2.965250965,1,1.0,2,0.997359656,19.78998449,-99.22220534,58.6,565.8274,37920,84.67561521,77.45398773,4.783715013,2.574257426,0,0,0.0316
Mexico City,Cuajimalpa de Morelos,Mexico,32,0.4478,590.8718,1896.058,4.9588,63.1475,1.125297811,24.66435165,5630.325676,131.3765466,2.485691574,2,0.966,3,0.999625993,19.3246343,-99.31072852,37.9,2226.7808,186343,90.75533144,86.29099211,3.70918398,3.046870853,0,0,0.1914
Mexico City,Cuautitl n,Mexico,94,2.3028,413.8882,959.3373,2.421,67.8818,1.059762171,37.65524211,6316.078827,96.33814974,2.575842697,4,0.98,3,0.999975656,19.70823859,-99.15942399,38.0,1761.1182,139161,93.16887503,90.46606275,4.760665296,2.669217455,0,0,0.0937
Mexico City,Cuautitl n Izcalli,Mexico,99,0.8994,4475.9227,6595.8043,4.8843,60.997,1.056297974,59.51251098,10186.3223,101.2765213,2.683766859,1,1.0,5,0.999999893,19.65456703,-99.22518564,30.2,7469.55,511653,91.95961241,88.51199214,5.154928196,3.096297359,0,0,0.102
Mexico City,Huehuetoca,Mexico,109,0.9105,54.4613,409.5881,5.8329,67.1551,1.041909387,3.920945775,1263.015073,174.960463,2.526618705,1,0.991,2,0.802240066,19.82262859,-99.25503103,53.4,1591.8251,99574,87.58032845,80.86228413,5.389334237,3.380839272,0,0,0.0672
Mexico City,Hueypoxtla,Mexico,73,0.3114,4.2374,112.4493,3.5055,179.8348,1.061686122,1.22595747,514.8732425,240.3429475,3.053254438,3,0.999,6,0.999566866,19.95241235,-99.02800775,64.6,883.3511,38974,70.93396911,66.20825147,7.04922808,2.062172976,0,0,0.0008
Mexico City,Huixquilucan,Mexico,142,1.0082,155.377,921.848,3.2212,76.5902,1.167930106,10.23137556,2959.582798,169.7632824,2.682531098,2,0.974,1,0.880684945,19.38310082,-99.3395276,35.4,2374.027,242633,88.26673663,82.15610731,5.519921056,3.742445374,0,0,0.1355
Mexico City,Isidro Fabela,Mexico,4,0.0502,0.0003,0.8807,1.4077,2231.1072,1.234130481,0.549019678,374.9668958,423.2523173,2.542372881,2,0.989,4,1.0,19.55424328,-99.44037608,41.9,2.52,9430,75.38593482,72.32472325,6.717313075,4.311152765,0,0,0.0
Mexico City,Ixtapaluca,Mexico,106,0.3271,351.7161,2634.3989,4.6343,78.9114,1.086869704,13.99694094,2649.04539,107.0111921,2.716379751,2,0.726,5,0.746662498,19.34279693,-98.77904595,35.8,4325.8494,468141,89.30118684,83.62065549,4.174921243,2.784853602,0,0,0.05
Mexico City,Jaltenco,Mexico,17,3.6227,62.6366,123.6605,2.9505,2114.8639,1.014777872,34.78916051,9197.39393,153.206874,2.885167464,4,0.999,4,1.0,19.73871673,-99.08893023,44.8,237.6906,24005,93.22873658,88.458729,5.291005291,2.794117647,0,0,0.0036
Mexico City,Jilotzingo,Mexico,41,0.3522,0.0384,6.4428,2.1174,189.3894,1.259447076,0.717555496,613.2424412,491.7033183,2.3203125,2,0.994,6,0.999974747,19.50604721,-99.39043697,45.5,69.3884,17517,79.36088419,74.79638009,5.025686844,1.013684744,0,0,0.004
Mexico City,Juchitepec,Mexico,10,0.0755,2.878,150.0028,2.965,165.1871,1.052315244,2.169739178,456.0071355,120.2736725,3.16875,3,0.749,6,0.999765156,19.09359393,-98.90408244,66.2,254.16,23666,72.14198712,70.21619877,5.053667263,1.52284264,0,0,0.0022
Mexico City,La Magdalena Contreras,Mexico,14,0.2207,435.2672,1634.2523,2.8295,63.3532,1.052511253,21.84989714,3798.824903,101.9735132,2.694288914,4,0.521,3,0.999470665,19.26897651,-99.26841289,37.9,1689.2106,238394,90.29797013,86.2221752,5.577069675,2.14608755,0,0,0.1544
Mexico City,Melchor Ocampo,Mexico,40,2.8558,177.4727,431.7662,4.4411,63.0534,1.039075588,31.08544057,6395.194939,116.2704005,2.775618375,4,0.998,3,0.999980911,19.70965013,-99.1335471,47.8,575.732,49974,86.59769389,82.3942118,4.640684839,2.185146907,0,0,0.0489
Mexico City,Milpa Alta,Mexico,137,0.4594,16.3026,374.5231,5.0568,68.8924,1.102114137,4.999569642,1245.276002,137.9260737,2.442908118,2,0.804,2,0.909636242,19.1394566,-99.05109542,54.7,1298.075,129384,84.28796969,79.51992108,3.52233677,2.43065765,0,0,0.038
Mexico City,Nextlalpan,Mexico,104,1.9011,15.0781,122.5442,2.924,76.0459,1.025493208,11.20391743,2371.097688,120.0412293,2.728395062,3,1.0,2,0.999994498,19.72994176,-99.07452439,47.7,673.1088,35094,81.43454039,77.98839,6.431560072,3.667770942,0,0,0.0054
Mexico City,Nicolts Romero,Mexico,170,0.731,529.027,3110.4046,4.4457,65.2298,1.08186298,9.538299025,2063.450041,121.947136,2.55220045,1,0.671,3,0.999462067,19.6249705,-99.39172794,45.7,3955.679,365358,85.14048775,80.32031661,6.345606284,2.181078894,0,0,0.0596
Mexico City,Nopaltepec,Mexico,48,0.5813,6.0504,143.1553,3.137,102.9554,1.021663064,1.119761802,789.8205913,431.5609737,2.867256637,3,0.994,6,0.989800417,19.81231433,-98.71708912,57.1,349.0224,8515,77.05223881,71.80052957,1.949978805,1.341681574,0,0,0.0017
Mexico City,Otumba,Mexico,104,0.7329,3.6905,84.5927,3.1915,101.0241,1.096989787,1.409028422,569.5772448,256.3124325,2.833333333,2,0.656,6,0.998762156,19.6560195,-98.73839259,53.1,619.112,33640,76.35006956,72.77016918,3.905908096,1.919925076,0,0,0.0072
Mexico City,Ozumba,Mexico,31,0.652,13.3237,188.3467,3.48,70.3222,1.039686602,3.326309205,787.8291608,130.7597467,2.800947867,4,0.996,2,0.995140471,19.02188766,-98.80962345,64.3,336.3314,27906,80.23870675,76.3062458,3.325320513,1.483117703,0,0,0.0001
Mexico City,Papalotla,Mexico,11,3.4673,14.6428,56.2879,2.763,76.1985,1.062915904,22.02542002,5265.638634,156.4015723,2.898734177,4,0.844,2,0.999999658,19.5598819,-98.8578597,41.8,82.5297,4114,86.16600791,84.47814451,2.547770701,0.831946755,0,0,0.0023
Mexico City,San Martnn de las Pir,Mexico,77,1.101,6.7704,128.2571,2.5783,265.7861,1.027233009,3.24310378,884.4850023,169.4331596,3.079681275,4,0.988,6,0.999999508,19.7197713,-98.83219458,41.7,369.1765,24709,79.74193548,75.58721018,3.335750544,2.481800132,0,0,0.011
Mexico City,Tec,Mexico,151,0.9626,377.5371,1249.5242,4.6348,70.6916,1.03241404,36.16768331,6051.767654,93.70149831,2.591219636,4,0.997,3,0.998319505,19.70583651,-98.98650785,41.7,4739.5729,364540,90.80522724,88.20413527,5.565637007,3.582802548,0,0,0.0498
Mexico City,Temamatla,Mexico,16,0.5474,3.5139,63.404,3.0331,209.4586,1.015783656,3.94658167,1100.004288,153.9614448,2.694267516,1,0.992,6,0.999985049,19.18893267,-98.8837773,36.7,162.0,10607,84.47257384,77.48981859,5.161979352,2.133516862,0,0,0.0189
Mexico City,Temascalapa,Mexico,76,0.4618,3.1044,74.9757,3.2962,158.2229,1.09319001,1.003214988,597.5387652,346.924764,2.69124424,2,0.954,6,0.999829141,19.81912074,-98.88106872,57.1,681.4768,34408,75.15287658,71.46883102,3.412410892,1.832061069,0,0,0.0058
Mexico City,Tego del Aire,Mexico,17,0.4478,2.6617,61.9588,2.4915,166.5834,1.024826539,1.546199683,483.600517,160.4631627,3.065789474,3,0.999,6,0.999971046,19.15163715,-98.87015061,45.0,163.0793,10939,82.88643533,78.19573902,6.228253306,3.714935557,0,0,0.0065
Mexico City,Teoloyucan,Mexico,100,3.2208,147.9565,526.0982,4.9915,65.0781,1.041109702,9.48423483,2889.064974,184.013905,2.592964824,1,0.999,3,0.996272768,19.7622074,-99.16818479,50.4,873.18,62856,86.30128164,79.82946016,3.472263161,1.924439197,0,0,0.0517
Mexico City,Teotihuactn,Mexico,114,1.3702,20.4852,171.4274,3.7109,85.7911,1.098076313,3.934070729,1329.270038,208.956227,2.825065274,2,0.762,2,0.999952035,19.68631933,-98.87066145,51.2,994.2282,52399,84.69683897,80.23631243,5.722958466,2.76460225,0,0,0.0534
Mexico City,Tepetlaoxtoc,Mexico,114,0.6387,2.3722,75.1759,3.7663,110.3975,1.067796964,2.223501501,783.5290585,211.7495505,2.783950617,4,0.793,6,0.998623002,19.56938248,-98.76547213,49.2,563.217,27029,84.08781226,79.64265616,5.464709993,1.473241131,0,0,0.0012
Mexico City,Tepetlixpa,Mexico,61,1.415,10.7431,148.2974,2.8257,80.3989,1.076402448,4.105789501,1260.815355,175.7577252,2.82300885,1,0.836,2,0.999772133,19.00994034,-98.8412839,57.0,312.3017,17921,77.1161964,70.09516096,4.757281553,2.353585112,0,0,0.0079
Mexico City,Tepotzotlan,Mexico,184,0.8883,70.4738,741.3653,5.1751,70.3202,1.089124388,3.712795396,1226.322689,193.570176,2.730337079,2,0.935,1,0.753344342,19.72521313,-99.30619368,46.7,1968.9288,87480,85.01788499,78.42000519,4.176934965,2.770059779,0,0,0.044
Mexico City,Tequixquiac,Mexico,100,0.8167,14.7974,244.4738,4.5843,95.353,1.057190632,7.058609385,1721.01909,142.2001474,2.914563107,1,1.0,2,0.9281287,19.90464794,-99.14958851,67.0,741.15,34988,76.96038804,72.3704692,6.736933609,1.810979061,0,0,0.024
Mexico City,Texcoco,Mexico,437,1.0209,79.6184,788.0861,4.7836,69.9877,1.06744923,7.464398963,2234.566171,174.828094,2.66618705,1,0.849,1,0.9830223,19.4716242,-98.82779222,44.5,4324.4209,230080,84.97615816,80.71875536,5.545050505,3.33922908,0,0,0.0872
Mexico City,Tezoyuca,Mexico,42,2.5462,104.4602,208.9432,3.5095,61.3175,1.016423572,41.83339783,9150.78737,137.7568487,2.875314861,4,1.0,2,0.91641596,19.59686528,-98.93100836,51.6,824.67,36277,83.58612581,80.3192063,5.595899188,2.937903405,0,0,0.0283
Mexico City,Tizayuca,Mexico,124,1.6142,149.1663,536.7635,4.506,65.2832,1.080791,12.30454533,3097.953773,151.0956819,2.939058172,3,0.993,3,0.999458295,19.85252668,-98.96118415,54.4,2134.7096,97901,89.20427502,87.09533287,6.208365608,1.478599222,0,0,0.0496
Mexico City,Tlalmanalco,Mexico,65,0.4059,6.0564,165.8702,3.8615,65.3691,1.073138544,3.738675407,838.2522326,133.6386485,2.863319386,4,0.988,2,0.830436428,19.20890233,-98.73196968,47.2,584.727,45436,91.05492589,84.20128283,8.482218819,4.193117274,0,0,0.0075
Mexico City,Tlalnepantla de Baz,Mexico,27,0.336,3405.4141,4253.373,2.6462,63.1735,1.04204549,80.53641308,13949.59324,103.3879105,2.928524244,1,1.0,5,0.924679917,19.54274533,-99.17014635,36.4,6432.9309,659642,88.9498355,85.09851234,7.018865787,3.938679245,1,0,0.2099
Mexico City,Tlalpan,Mexico,141,0.4484,1048.3747,4828.5466,3.9536,62.9435,1.05773261,20.56527409,3988.308713,109.8492698,2.786033048,3,0.519,3,0.994006937,19.19833967,-99.20622079,32.3,6827.1354,644988,91.55067656,87.29961067,5.774310808,4.800071606,0,0,0.1679
