date,division,up,down,level,up_ch,down_ch,total,up_sh,down_sh,level_sh,change_sh,division_s,division_sh,date2,date4,year,month,quarter
187.0,11,359,151,9434,0.05973487,-0.086391121,9944,0.036102172,0.015185036,0.94871277,0.051287208,Restaurants and Hotels,Restaurants & Hotels,01-08-2003,2003-08-01,2003.0,8.0,3.0
187.0,9,704,708,8078,0.13403857,-0.13422821,9490,0.074183352,0.074604847,0.85121179,0.1487882,Recreation and culture,Recreation & culture,01-08-2003,2003-08-01,2003.0,8.0,3.0
187.0,4,245,78,3230,0.10890151,-0.10012533,3553,0.068955809,0.021953279,0.90909094,0.090909086,"Housing, Water, Electricity, Gas and other fuels",Housing & utilities,01-08-2003,2003-08-01,2003.0,8.0,3.0
187.0,3,1798,1094,10233,0.25014076,-0.20000002,13125,0.13699047,0.08335238,0.77965713,0.22034284,Clothing and footwear,Clothing and footwear,01-08-2003,2003-08-01,2003.0,8.0,3.0
187.0,7,571,82,3232,0.086956523,-0.11576964,3885,0.14697555,0.021106821,0.83191764,0.16808237,Transport,Transport,01-08-2003,2003-08-01,2003.0,8.0,3.0
187.0,5,928,1043,10192,0.14545912,-0.110011,12163,0.076296963,0.085751869,0.83795118,0.16204883,"Furnishings, household equipment and maintenance",Household,01-08-2003,2003-08-01,2003.0,8.0,3.0
188.0,2,190,256,2948,0.069157928,-0.071942464,3394,0.055981144,0.075427227,0.86859161,0.13140836,"Alcoholic beverages, tobacco and narcotics",Alcohol & tobacco,01-09-2003,2003-09-01,2003.0,9.0,3.0
188.0,9,450,645,8201,0.11228307,-0.14057502,9296,0.048407916,0.069384679,0.88220739,0.11779259,Recreation and culture,Recreation & culture,01-09-2003,2003-09-01,2003.0,9.0,3.0
188.0,6,76,31,1562,0.13377933,-0.13403362,1669,0.04553625,0.018573996,0.93588978,0.064110249,Health,Health,01-09-2003,2003-09-01,2003.0,9.0,3.0
188.0,7,468,67,3216,0.073780641,-0.090242818,3751,0.12476673,0.017861903,0.85737139,0.14262864,Transport,Transport,01-09-2003,2003-09-01,2003.0,9.0,3.0
188.0,12,365,227,6755,0.10555556,-0.12060302,7347,0.04968014,0.030896965,0.91942286,0.080577105,Miscellaneous goods and services,Misc,01-09-2003,2003-09-01,2003.0,9.0,3.0
188.0,11,741,127,8994,0.065624997,-0.078001283,9862,0.075136892,0.012877712,0.9119854,0.088014603,Restaurants and Hotels,Restaurants & Hotels,01-09-2003,2003-09-01,2003.0,9.0,3.0
188.0,3,1270,838,10862,0.25,-0.17777778,12970,0.097918272,0.064610638,0.83747107,0.1625289,Clothing and footwear,Clothing and footwear,01-09-2003,2003-09-01,2003.0,9.0,3.0
188.0,1,2248,1907,16037,0.093490645,-0.11010101,20192,0.11133122,0.094443344,0.79422545,0.20577456,Food and non-alcoholic beverages,Food & drink,01-09-2003,2003-09-01,2003.0,9.0,3.0
188.0,4,284,152,3126,0.090961039,-0.10259125,3562,0.079730488,0.042672656,0.87759686,0.12240314,"Housing, Water, Electricity, Gas and other fuels",Housing & utilities,01-09-2003,2003-09-01,2003.0,9.0,3.0
188.0,8,3,42,94,0.16669439,-0.12897608,139,0.021582734,0.30215827,0.67625898,0.32374099,Communication,Communication,01-09-2003,2003-09-01,2003.0,9.0,3.0
188.0,5,1365,943,9517,0.14286734,-0.13193466,11825,0.1154334,0.079746298,0.8048203,0.1951797,"Furnishings, household equipment and maintenance",Household,01-09-2003,2003-09-01,2003.0,9.0,3.0
189.0,9,434,575,8495,0.13885,-0.16708438,9504,0.045664985,0.060500842,0.89383417,0.10616583,Recreation and culture,Recreation & culture,01-10-2003,2003-10-01,2003.0,10.0,4.0
189.0,2,236,224,2955,0.08481764,-0.087303549,3415,0.069106884,0.065592974,0.86530012,0.13469985,"Alcoholic beverages, tobacco and narcotics",Alcohol & tobacco,01-10-2003,2003-10-01,2003.0,10.0,4.0
189.0,7,263,286,3211,0.080208331,-0.07485915,3760,0.069946811,0.076063827,0.85398936,0.14601064,Transport,Transport,01-10-2003,2003-10-01,2003.0,10.0,4.0
189.0,11,489,189,9315,0.057924777,-0.067231655,9993,0.048934255,0.018913239,0.93215251,0.06784749,Restaurants and Hotels,Restaurants & Hotels,01-10-2003,2003-10-01,2003.0,10.0,4.0
189.0,4,348,57,3251,0.099867016,-0.088461541,3656,0.095185995,0.015590809,0.88922322,0.1107768,"Housing, Water, Electricity, Gas and other fuels",Housing & utilities,01-10-2003,2003-10-01,2003.0,10.0,4.0
189.0,5,821,1246,10035,0.11714189,-0.16927791,12102,0.067840025,0.10295819,0.82920176,0.17079821,"Furnishings, household equipment and maintenance",Household,01-10-2003,2003-10-01,2003.0,10.0,4.0
189.0,8,15,7,129,0.16672231,-0.10002,151,0.099337749,0.046357617,0.85430461,0.14569536,Communication,Communication,01-10-2003,2003-10-01,2003.0,10.0,4.0
189.0,3,877,1155,12289,0.20008004,-0.2,14321,0.06123874,0.080650792,0.85811049,0.14188953,Clothing and footwear,Clothing and footwear,01-10-2003,2003-10-01,2003.0,10.0,4.0
189.0,12,418,257,6780,0.12451883,-0.16666667,7455,0.05606975,0.034473509,0.90945673,0.090543255,Miscellaneous goods and services,Misc,01-10-2003,2003-10-01,2003.0,10.0,4.0
189.0,6,54,34,1597,0.10191177,-0.12980783,1685,0.032047477,0.020178042,0.94777447,0.052225519,Health,Health,01-10-2003,2003-10-01,2003.0,10.0,4.0
189.0,1,1886,1954,16807,0.11000001,-0.12053571,20647,0.09134499,0.094638444,0.81401658,0.18598343,Food and non-alcoholic beverages,Food & drink,01-10-2003,2003-10-01,2003.0,10.0,4.0
190.0,6,56,39,1635,0.090056263,-0.091185398,1730,0.032369941,0.022543352,0.94508672,0.054913294,Health,Health,01-11-2003,2003-11-01,2003.0,11.0,4.0
190.0,11,457,124,9402,0.062500015,-0.091324203,9983,0.045777824,0.012421116,0.94180107,0.05819894,Restaurants and Hotels,Restaurants & Hotels,01-11-2003,2003-11-01,2003.0,11.0,4.0
190.0,8,2,31,133,0.10001087,-0.090936698,166,0.012048192,0.18674698,0.8012048,0.19879517,Communication,Communication,01-11-2003,2003-11-01,2003.0,11.0,4.0
190.0,1,2239,1788,16799,0.11010785,-0.11204566,20826,0.10750984,0.085854217,0.80663592,0.19336405,Food and non-alcoholic beverages,Food & drink,01-11-2003,2003-11-01,2003.0,11.0,4.0
190.0,2,202,357,2837,0.052631591,-0.12406953,3396,0.059481744,0.10512368,0.83539456,0.16460542,"Alcoholic beverages, tobacco and narcotics",Alcohol & tobacco,01-11-2003,2003-11-01,2003.0,11.0,4.0
190.0,3,1062,1071,12753,0.25,-0.19999999,14886,0.0713422,0.071946792,0.85671103,0.143289,Clothing and footwear,Clothing and footwear,01-11-2003,2003-11-01,2003.0,11.0,4.0
190.0,12,400,307,6873,0.12077294,-0.1594203,7580,0.052770447,0.040501319,0.90672821,0.093271762,Miscellaneous goods and services,Misc,01-11-2003,2003-11-01,2003.0,11.0,4.0
190.0,5,1234,804,10399,0.17271157,-0.15947244,12437,0.099220067,0.064645812,0.83613414,0.16386588,"Furnishings, household equipment and maintenance",Household,01-11-2003,2003-11-01,2003.0,11.0,4.0
190.0,9,482,797,8459,0.12249998,-0.14303075,9738,0.049496818,0.081844322,0.86865884,0.13134114,Recreation and culture,Recreation & culture,01-11-2003,2003-11-01,2003.0,11.0,4.0
190.0,4,193,142,3376,0.10167984,-0.10988069,3711,0.052007545,0.038264617,0.90972781,0.090272158,"Housing, Water, Electricity, Gas and other fuels",Housing & utilities,01-11-2003,2003-11-01,2003.0,11.0,4.0
190.0,7,395,134,3375,0.08874476,-0.10867226,3904,0.10117828,0.034323771,0.86449796,0.13550206,Transport,Transport,01-11-2003,2003-11-01,2003.0,11.0,4.0
191.0,8,2,18,140,0.14449659,-0.14837097,160,0.0125,0.1125,0.875,0.125,Communication,Communication,01-12-2003,2003-12-01,2003.0,12.0,4.0
191.0,1,2242,1882,19269,0.11723162,-0.10885888,23393,0.095840633,0.080451414,0.82370794,0.17629205,Food and non-alcoholic beverages,Food & drink,01-12-2003,2003-12-01,2003.0,12.0,4.0
191.0,11,330,95,9635,0.064565025,-0.075999975,10060,0.032803182,0.0094433399,0.95775348,0.042246521,Restaurants and Hotels,Restaurants & Hotels,01-12-2003,2003-12-01,2003.0,12.0,4.0
191.0,6,55,73,1702,0.090909094,-0.15724845,1830,0.030054646,0.03989071,0.93005466,0.069945358,Health,Health,01-12-2003,2003-12-01,2003.0,12.0,4.0
191.0,4,245,58,3405,0.095720045,-0.052430861,3708,0.066073358,0.015641855,0.91828477,0.081715211,"Housing, Water, Electricity, Gas and other fuels",Housing & utilities,01-12-2003,2003-12-01,2003.0,12.0,4.0
191.0,2,172,367,3324,0.091074683,-0.078071073,3863,0.044524979,0.095003881,0.86047113,0.13952886,"Alcoholic beverages, tobacco and narcotics",Alcohol & tobacco,01-12-2003,2003-12-01,2003.0,12.0,4.0
191.0,9,443,607,8933,0.16072705,-0.14292863,9983,0.044375438,0.060803365,0.89482117,0.1051788,Recreation and culture,Recreation & culture,01-12-2003,2003-12-01,2003.0,12.0,4.0
191.0,7,193,115,3601,0.07177034,-0.070073932,3909,0.049373243,0.029419288,0.92120749,0.078792527,Transport,Transport,01-12-2003,2003-12-01,2003.0,12.0,4.0
191.0,3,818,1444,13216,0.24999997,-0.20004,15478,0.052849207,0.093293704,0.8538571,0.14614291,Clothing and footwear,Clothing and footwear,01-12-2003,2003-12-01,2003.0,12.0,4.0
191.0,5,1057,944,10664,0.22078517,-0.16668056,12665,0.083458349,0.074536122,0.84200555,0.15799448,"Furnishings, household equipment and maintenance",Household,01-12-2003,2003-12-01,2003.0,12.0,4.0
191.0,12,431,245,7174,0.11111111,-0.1177585,7850,0.054904457,0.031210192,0.91388535,0.086114645,Miscellaneous goods and services,Misc,01-12-2003,2003-12-01,2003.0,12.0,4.0
192.0,12,766,488,6279,0.12054923,-0.15002277,7533,0.10168592,0.064781629,0.83353245,0.16646755,Miscellaneous goods and services,Misc,01-01-2004,2004-01-01,2004.0,1.0,1.0
192.0,1,2358,2267,18902,0.12310602,-0.10624128,23527,0.10022527,0.096357375,0.80341733,0.19658265,Food and non-alcoholic beverages,Food & drink,01-01-2004,2004-01-01,2004.0,1.0,1.0
192.0,9,869,1194,7588,0.15944341,-0.15935281,9651,0.090042479,0.12371775,0.78623974,0.21376023,Recreation and culture,Recreation & culture,01-01-2004,2004-01-01,2004.0,1.0,1.0
192.0,8,25,29,67,0.20445341,-0.12578617,121,0.20661157,0.23966943,0.55371898,0.44628102,Communication,Communication,01-01-2004,2004-01-01,2004.0,1.0,1.0
192.0,4,418,247,2928,0.062563755,-0.14458668,3593,0.11633732,0.068744779,0.81491792,0.18508211,"Housing, Water, Electricity, Gas and other fuels",Housing & utilities,01-01-2004,2004-01-01,2004.0,1.0,1.0
192.0,5,823,2263,9271,0.11764706,-0.16460906,12357,0.066601925,0.18313506,0.75026304,0.24973699,"Furnishings, household equipment and maintenance",Household,01-01-2004,2004-01-01,2004.0,1.0,1.0
192.0,2,462,201,3249,0.067114107,-0.052910067,3912,0.11809816,0.05138037,0.83052146,0.16947854,"Alcoholic beverages, tobacco and narcotics",Alcohol & tobacco,01-01-2004,2004-01-01,2004.0,1.0,1.0
192.0,7,689,200,2921,0.085784301,-0.10192299,3810,0.1808399,0.052493438,0.76666665,0.23333333,Transport,Transport,01-01-2004,2004-01-01,2004.0,1.0,1.0
192.0,3,1353,2376,10513,0.20833334,-0.24600187,14242,0.095000699,0.16683049,0.73816878,0.26183119,Clothing and footwear,Clothing and footwear,01-01-2004,2004-01-01,2004.0,1.0,1.0
192.0,6,120,61,1651,0.093281157,-0.14160399,1832,0.065502182,0.033296943,0.90120089,0.098799124,Health,Health,01-01-2004,2004-01-01,2004.0,1.0,1.0
192.0,11,498,134,9448,0.06228438,-0.094700441,10080,0.049404763,0.013293651,0.93730158,0.062698416,Restaurants and Hotels,Restaurants & Hotels,01-01-2004,2004-01-01,2004.0,1.0,1.0
193.0,5,805,553,7380,0.21426415,-0.1707367,8738,0.092126347,0.063286796,0.84458685,0.15541315,"Furnishings, household equipment and maintenance",Household,01-02-2004,2004-02-01,2004.0,2.0,1.0
193.0,11,250,135,6720,0.088478282,-0.11111109,7105,0.035186488,0.019000703,0.94581282,0.054187194,Restaurants and Hotels,Restaurants & Hotels,01-02-2004,2004-02-01,2004.0,2.0,1.0
193.0,1,1672,1277,13847,0.10169493,-0.13018531,16796,0.099547513,0.076030008,0.82442248,0.17557752,Food and non-alcoholic beverages,Food & drink,01-02-2004,2004-02-01,2004.0,2.0,1.0
193.0,2,114,103,1948,0.033740826,-0.03008746,2165,0.052655891,0.047575057,0.89976907,0.10023095,"Alcoholic beverages, tobacco and narcotics",Alcohol & tobacco,01-02-2004,2004-02-01,2004.0,2.0,1.0
193.0,6,40,54,1419,0.16666667,-0.17487666,1513,0.026437541,0.03569068,0.93787175,0.062128223,Health,Health,01-02-2004,2004-02-01,2004.0,2.0,1.0
193.0,8,5,24,81,0.13590908,-0.075091176,110,0.045454547,0.21818182,0.73636365,0.26363635,Communication,Communication,01-02-2004,2004-02-01,2004.0,2.0,1.0
193.0,3,703,583,6673,0.25940779,-0.20004,7959,0.088327676,0.073250405,0.83842194,0.16157809,Clothing and footwear,Clothing and footwear,01-02-2004,2004-02-01,2004.0,2.0,1.0
193.0,4,133,131,2562,0.11148329,-0.11089569,2826,0.047062986,0.046355274,0.90658176,0.093418255,"Housing, Water, Electricity, Gas and other fuels",Housing & utilities,01-02-2004,2004-02-01,2004.0,2.0,1.0
193.0,7,174,98,2018,0.075880773,-0.069850706,2290,0.075982533,0.04279476,0.88122272,0.11877729,Transport,Transport,01-02-2004,2004-02-01,2004.0,2.0,1.0
193.0,12,278,200,4692,0.13846155,-0.1801585,5170,0.05377176,0.038684718,0.90754354,0.092456475,Miscellaneous goods and services,Misc,01-02-2004,2004-02-01,2004.0,2.0,1.0
193.0,9,308,370,6215,0.13332725,-0.16610929,6893,0.044683013,0.053677645,0.90163934,0.098360658,Recreation and culture,Recreation & culture,01-02-2004,2004-02-01,2004.0,2.0,1.0
194.0,11,1048,145,9403,0.056847557,-0.090909109,10596,0.09890525,0.01368441,0.88741034,0.11258966,Restaurants and Hotels,Restaurants & Hotels,01-03-2004,2004-03-01,2004.0,3.0,1.0
194.0,3,1008,1069,10846,0.25,-0.20000002,12923,0.078000464,0.082720734,0.83927882,0.1607212,Clothing and footwear,Clothing and footwear,01-03-2004,2004-03-01,2004.0,3.0,1.0
194.0,2,377,257,3407,0.040150587,-0.10526174,4041,0.093293741,0.063598119,0.84310812,0.15689185,"Alcoholic beverages, tobacco and narcotics",Alcohol & tobacco,01-03-2004,2004-03-01,2004.0,3.0,1.0
194.0,8,4,51,96,0.11885204,-0.1438849,151,0.026490066,0.33774835,0.63576162,0.36423841,Communication,Communication,01-03-2004,2004-03-01,2004.0,3.0,1.0
194.0,6,79,41,1705,0.14333333,-0.20134225,1825,0.043287672,0.022465754,0.9342466,0.06575343,Health,Health,01-03-2004,2004-03-01,2004.0,3.0,1.0
194.0,4,247,132,3348,0.12015605,-0.085365832,3727,0.066273145,0.035417225,0.89830965,0.10169037,"Housing, Water, Electricity, Gas and other fuels",Housing & utilities,01-03-2004,2004-03-01,2004.0,3.0,1.0
194.0,5,1293,992,9981,0.16876221,-0.15447401,12266,0.10541334,0.080873959,0.81371272,0.1862873,"Furnishings, household equipment and maintenance",Household,01-03-2004,2004-03-01,2004.0,3.0,1.0
194.0,7,539,91,3106,0.11016776,-0.085999973,3736,0.14427195,0.024357602,0.83137047,0.16862956,Transport,Transport,01-03-2004,2004-03-01,2004.0,3.0,1.0
194.0,12,353,288,6781,0.13698399,-0.14576501,7422,0.047561303,0.038803559,0.91363513,0.086364865,Miscellaneous goods and services,Misc,01-03-2004,2004-03-01,2004.0,3.0,1.0
194.0,9,574,629,8338,0.13329159,-0.16501945,9541,0.060161408,0.065926,0.87391257,0.12608741,Recreation and culture,Recreation & culture,01-03-2004,2004-03-01,2004.0,3.0,1.0
194.0,1,2225,1777,17092,0.10738253,-0.12414387,21094,0.10548023,0.084241964,0.81027782,0.1897222,Food and non-alcoholic beverages,Food & drink,01-03-2004,2004-03-01,2004.0,3.0,1.0
195.0,6,100,56,1662,0.1,-0.14320214,1818,0.055005502,0.030803081,0.91419142,0.085808583,Health,Health,01-04-2004,2004-04-01,2004.0,4.0,2.0
195.0,8,15,4,134,0.16806723,-0.13306715,153,0.098039217,0.026143791,0.875817,0.12418301,Communication,Communication,01-04-2004,2004-04-01,2004.0,4.0,2.0
195.0,9,652,742,8373,0.14784947,-0.16673617,9767,0.066755399,0.075970106,0.85727447,0.1427255,Recreation and culture,Recreation & culture,01-04-2004,2004-04-01,2004.0,4.0,2.0
195.0,5,945,1294,10145,0.17650774,-0.2,12384,0.076308139,0.10448966,0.81920218,0.1807978,"Furnishings, household equipment and maintenance",Household,01-04-2004,2004-04-01,2004.0,4.0,2.0
195.0,2,1966,275,1915,0.022332424,-0.11028956,4156,0.47305101,0.066169396,0.46077961,0.53922039,"Alcoholic beverages, tobacco and narcotics",Alcohol & tobacco,01-04-2004,2004-04-01,2004.0,4.0,2.0
195.0,1,2240,2078,17007,0.10572919,-0.12660468,21325,0.10504103,0.097444311,0.79751468,0.20248535,Food and non-alcoholic beverages,Food & drink,01-04-2004,2004-04-01,2004.0,4.0,2.0
195.0,4,240,87,3378,0.090824738,-0.11123471,3705,0.06477733,0.023481781,0.9117409,0.088259108,"Housing, Water, Electricity, Gas and other fuels",Housing & utilities,01-04-2004,2004-04-01,2004.0,4.0,2.0
195.0,12,418,362,6770,0.14159149,-0.13256702,7550,0.05536424,0.047947019,0.89668876,0.10331126,Miscellaneous goods and services,Misc,01-04-2004,2004-04-01,2004.0,4.0,2.0
195.0,7,528,133,3249,0.10820273,-0.099945076,3910,0.13503836,0.034015346,0.83094627,0.1690537,Transport,Transport,01-04-2004,2004-04-01,2004.0,4.0,2.0
195.0,11,1185,200,9124,0.055429295,-0.085139334,10509,0.11276049,0.019031307,0.86820823,0.1317918,Restaurants and Hotels,Restaurants & Hotels,01-04-2004,2004-04-01,2004.0,4.0,2.0
195.0,3,807,1127,10242,0.2236111,-0.19999999,12176,0.066277921,0.092559129,0.84116292,0.15883705,Clothing and footwear,Clothing and footwear,01-04-2004,2004-04-01,2004.0,4.0,2.0
196.0,5,1151,899,10583,0.18087918,-0.1666667,12633,0.09111058,0.071162827,0.83772659,0.16227341,"Furnishings, household equipment and maintenance",Household,01-05-2004,2004-05-01,2004.0,5.0,2.0
196.0,1,2242,1991,17280,0.10212955,-0.11111109,21513,0.10421605,0.092548691,0.80323523,0.19676474,Food and non-alcoholic beverages,Food & drink,01-05-2004,2004-05-01,2004.0,5.0,2.0
196.0,11,730,142,9583,0.053571463,-0.08555802,10455,0.069823049,0.013582018,0.91659492,0.08340507,Restaurants and Hotels,Restaurants & Hotels,01-05-2004,2004-05-01,2004.0,5.0,2.0
196.0,6,88,51,1688,0.10714287,-0.068845913,1827,0.048166394,0.027914613,0.92391902,0.076081008,Health,Health,01-05-2004,2004-05-01,2004.0,5.0,2.0
196.0,7,838,60,3040,0.080128245,-0.085163012,3938,0.21279837,0.015236161,0.77196544,0.22803453,Transport,Transport,01-05-2004,2004-05-01,2004.0,5.0,2.0
196.0,2,371,284,3535,0.080160342,-0.073333345,4190,0.088544153,0.067780428,0.84367543,0.15632458,"Alcoholic beverages, tobacco and narcotics",Alcohol & tobacco,01-05-2004,2004-05-01,2004.0,5.0,2.0
196.0,4,283,146,3305,0.09420009,-0.10865872,3734,0.07579004,0.039100159,0.88510978,0.1148902,"Housing, Water, Electricity, Gas and other fuels",Housing & utilities,01-05-2004,2004-05-01,2004.0,5.0,2.0
196.0,9,604,911,8741,0.14492753,-0.15207377,10256,0.058892354,0.088826053,0.85228157,0.1477184,Recreation and culture,Recreation & culture,01-05-2004,2004-05-01,2004.0,5.0,2.0
196.0,3,655,777,11521,0.21538462,-0.19999999,12953,0.050567437,0.059986103,0.88944644,0.11055354,Clothing and footwear,Clothing and footwear,01-05-2004,2004-05-01,2004.0,5.0,2.0
196.0,12,382,276,7107,0.13158673,-0.14170969,7765,0.049195107,0.035544109,0.91526079,0.084739216,Miscellaneous goods and services,Misc,01-05-2004,2004-05-01,2004.0,5.0,2.0
196.0,8,3,28,125,0.0096969604,-0.16806723,156,0.01923077,0.17948718,0.80128205,0.19871795,Communication,Communication,01-05-2004,2004-05-01,2004.0,5.0,2.0
197.0,6,80,34,1729,0.089999989,-0.19294992,1843,0.043407489,0.018448181,0.93814433,0.06185567,Health,Health,01-06-2004,2004-06-01,2004.0,6.0,2.0
197.0,8,36,34,87,0.16806723,-0.15548262,157,0.22929937,0.21656051,0.55414015,0.44585988,Communication,Communication,01-06-2004,2004-06-01,2004.0,6.0,2.0
197.0,2,669,359,3153,0.083498925,-0.089782886,4181,0.16000956,0.085864626,0.75412583,0.2458742,"Alcoholic beverages, tobacco and narcotics",Alcohol & tobacco,01-06-2004,2004-06-01,2004.0,6.0,2.0
197.0,5,870,1060,10860,0.20728603,-0.15662237,12790,0.068021894,0.082877249,0.84910089,0.15089914,"Furnishings, household equipment and maintenance",Household,01-06-2004,2004-06-01,2004.0,6.0,2.0
197.0,3,609,1046,11967,0.21113111,-0.2002002,13622,0.04470709,0.076787546,0.87850535,0.12149464,Clothing and footwear,Clothing and footwear,01-06-2004,2004-06-01,2004.0,6.0,2.0
197.0,12,405,240,7196,0.1265305,-0.13862996,7841,0.051651575,0.030608341,0.91774011,0.082259916,Miscellaneous goods and services,Misc,01-06-2004,2004-06-01,2004.0,6.0,2.0
197.0,1,1757,1978,17888,0.12004802,-0.12467292,21623,0.081256069,0.091476671,0.82726729,0.17273274,Food and non-alcoholic beverages,Food & drink,01-06-2004,2004-06-01,2004.0,6.0,2.0
197.0,11,436,143,10117,0.061224431,-0.10813953,10696,0.040762901,0.013369484,0.9458676,0.054132387,Restaurants and Hotels,Restaurants & Hotels,01-06-2004,2004-06-01,2004.0,6.0,2.0
197.0,7,320,365,3239,0.093614936,-0.099003598,3924,0.081549436,0.093017332,0.82543325,0.17456678,Transport,Transport,01-06-2004,2004-06-01,2004.0,6.0,2.0
197.0,9,772,643,8872,0.14629386,-0.1438849,10287,0.075046174,0.062506072,0.86244774,0.13755225,Recreation and culture,Recreation & culture,01-06-2004,2004-06-01,2004.0,6.0,2.0
197.0,4,182,206,3320,0.10926228,-0.085998282,3708,0.049083065,0.055555556,0.89536136,0.10463862,"Housing, Water, Electricity, Gas and other fuels",Housing & utilities,01-06-2004,2004-06-01,2004.0,6.0,2.0
